title,source,q1,q2,sep
Are records on the meetings of the Japanese war council during 1945 publicly available?,History_4717,Do these exist?,"If so, are they publicly available or can these be requested somewhere under a kind of freedom-of-information principle?",0
What did a WW2 fighter cost?,History_4718,"So it got me wondering, what were the prices for fighter planes used?",Might be better comparable in man-hours to build?,233
Why are Quebeckers different from Acadians?,History_4719,How did this difference arise?,Did they arrive at different times to Canada?,0
Why are Quebeckers different from Acadians?,History_4719,Did they arrive at different times to Canada?,Do they originate from different regions of France?,0
Why are Quebeckers different from Acadians?,History_4719,Do they originate from different regions of France?,And why are their accents so different?,0
Did any British working class men have the vote before 1918?,History_4720,"[website]Which I can imagine was quite a substantial property in 1884, but who did it cover by 1918?",Would it have covered a worker in a factory as the film says?,0
Did any British working class men have the vote before 1918?,History_4720,Would it have covered a worker in a factory as the film says?,"I have just realised the possible significance of unfurnished, did poor people all rent furnished property?",345
Did any British working class men have the vote before 1918?,History_4720,"I have just realised the possible significance of unfurnished, did poor people all rent furnished property?",Were working class men able to vote before the 1918 Act like the film depicts?,197
What was the main driver of conquest and wars in ancient times? Why were they so frequent?,History_4721,What was the main driver of this expansionist drive?,Was it specifically to do with scarcity of resources?,0
Whatever happened to Elvis Presley's Federal badge?,History_4722,   Question:   Whatever happened to Elvis's Federal badge?,Did he ever use it?,0
Whatever happened to Elvis Presley's Federal badge?,History_4722,Did he ever use it?,"Did Elvis, probable one of the most recognizable icons of the 50's, 60's and 70's ever use that federal badge and represent himself as a federal agent?",0
Whatever happened to Elvis Presley's Federal badge?,History_4722,"Did Elvis, probable one of the most recognizable icons of the 50's, 60's and 70's ever use that federal badge and represent himself as a federal agent?",Whatever happened to Elvis's Federal badge?,2948
Whatever happened to Elvis Presley's Federal badge?,History_4722,Whatever happened to Elvis's Federal badge?,Did he ever use it?,0
Whatever happened to Elvis Presley's Federal badge?,History_4722,Did he ever use it?,"Did Elvis, probable one of the most recognizable icons of the 50's, 60's and 70's ever use that federal badge and represent himself as a federal agent?",0
Whatever happened to Elvis Presley's Federal badge?,History_4722,"Did Elvis, probable one of the most recognizable icons of the 50's, 60's and 70's ever use that federal badge and represent himself as a federal agent?",Did he ever do that with his Federal Badge?,1342
Whatever happened to Elvis Presley's Federal badge?,History_4722,Did he ever do that with his Federal Badge?,"It's reportedly why Elvis wanted the badge, did he ever use it?",674
Do historians support the existence of brothers to Jesus?,History_4723,Do historians support the existence of brothers to Jesus?,"And, maybe the perpetual virginity of Mary, mother of Jesus?",0
Do historians support the existence of brothers to Jesus?,History_4723,"And, maybe the perpetual virginity of Mary, mother of Jesus?",With what methods or support?,0
Did emperor Nero later regret his treatment of early Christians?,History_4724,"Did emperor Nero later, any time before his death, regret anything that he did to the early Christians?",Is there any evidence that documents his opinions on his actions?,0
Was it possible to criticize the government without repercussions at the time when the 1st amendment was adopted in the US?,History_4725,So how did the 1st amendment work in practice in the immediate decades after it was adopted?,Did newspapers openly criticize the President and members of Congress?,0
Why is Indonesia a Muslim country?,History_4726,As the title implies I am wondering as to the reasons why Indonesia is a Muslim country?,Trying to read up a bit about it I learn that Islam came to Indonesia with traders from India??,767
Why is Indonesia a Muslim country?,History_4726,Trying to read up a bit about it I learn that Islam came to Indonesia with traders from India??,"which also seems strange to me, and it also seems a bit ""unusual"" that the religion got rooted by simply being brought in by traders?",0
Why is Indonesia a Muslim country?,History_4726,"which also seems strange to me, and it also seems a bit ""unusual"" that the religion got rooted by simply being brought in by traders?",So why is Indonesia a Muslim country?,0
Why is Indonesia a Muslim country?,History_4726,So why is Indonesia a Muslim country?,"More in detail, how and why did Islam migrate to Indonesia and overtake Hinduism and Buddhism in the country?",0
Does there exist a comprehensive list of every ancient document and artifact ever recovered?,History_4727,"If I wanted to become an expert on Mesopotamia, for instance, and I wanted to read every text written in that region from the dawn of recorded history to the 5th century CE, could I find a complete list of sources?","Or if I wanted to study the archaeological finds from India and draw my own conclusions about the cultures of various time periods there, could I find an index of every recovered artifact from that region?",0
What is know about Baal Hammon's Vegetal Crown,History_4728,What more is known about the Vegetal Crown of the Carthaginian chief god Baal Hammon?,"Obviously it can be thought of as a fecundity/fertility symbol, but apart from that, what is it's origin?",82
What is know about Baal Hammon's Vegetal Crown,History_4728,"Obviously it can be thought of as a fecundity/fertility symbol, but apart from that, what is it's origin?",Are there any examples of other gods having vegetal crowns?,0
What is know about Baal Hammon's Vegetal Crown,History_4728,Are there any examples of other gods having vegetal crowns?,Was it inspired by the Modius of the Egyptian goddess Mut?,0
What is know about Baal Hammon's Vegetal Crown,History_4728,Was it inspired by the Modius of the Egyptian goddess Mut?,Is there a specific vegetable that is depicted (in the same way that the Acanthus and Palmette inspired certain designs)?,0
What is know about Baal Hammon's Vegetal Crown,History_4728,Is there a specific vegetable that is depicted (in the same way that the Acanthus and Palmette inspired certain designs)?,Are there examples of pre- or post-Phoenician gods having actual vegetal crowns (and not merely other Modius like that worn by Serapis)?,0
Time to travel around Europe in the 18th century,History_4729,Was carriage travelling was accessible to nearly anybody (I suppose not...)?,"Where all ""low class"" people then only travelling by walking?",0
Time to travel around Europe in the 18th century,History_4729,"Where all ""low class"" people then only travelling by walking?","Do you think using only google map in ""walking mode"" or Orbis would be enough to assume a length (let's see average of 8hours walking a day at 5km/h)?",0
Is living at home into adulthood a modern phenomenon?,History_4730,Was it socially exceptable to live at home with your parents for that long?,So to revert to my question was this a kind of freak event or was it common for children to live with their parents as adults in this period of history like it is today (at least in England)?,213
Why didn't the Germans fully exploit the first gas attack near Ypres,History_4731,So this leaves me with the following question:  Why didn't the German High Command foresee the possible effects of the gas?,"And why play out your trump card (the gas) in the first place, if you don't have the manpower to fully exploit a possible breakthrough?",0
The Roman Legion Strength,History_4732,"-What's the secret behind the ""Roman Legion"" strength?","-So, What's the secret behind their strength?",274
Has the training of Russian troops improved since 1989?,History_4733,Did USSR's defeat in the 1989 Soviet Afghan War have anything to do with the quality of training of soldiers and/or officers?,"If yes, has there been any relative improvement in the area of training and strategic planning as compared to NATO since then?",0
Has the training of Russian troops improved since 1989?,History_4733,"If yes, has there been any relative improvement in the area of training and strategic planning as compared to NATO since then?",Has Russian Federation been able to fill relative the gap?,0
How important was currency inflation in Fall of Roman Empire?,History_4734,Is it accurate statement?,Was it a symptom or cause?,0
Historical examples of advanced societies that abruptly abandoned or changed religions?,History_4735,Acknowledging that society and culture are broadly influenced by religion; understanding that a society and the religion of that society are frequently inextricably connected; is there such a thing as an extinction event for a religion?,Are there any examples of that type of wholesale abandonment of religion?,0
Historical examples of advanced societies that abruptly abandoned or changed religions?,History_4735,Are there any examples of that type of wholesale abandonment of religion?,What causes a society to abandon it's own religion (for another religion or for secularism)?,0
Did Free Masons hold Enlightenment ideals?,History_4736,"However I was curious if the Masonic Lodge had always held similar Enlightenment ideals or if the society had adopted many of them to ""stay current with the times""?","And if they adopted them, would American Freemasons have ideals closer to their revolution and the French theirs?",0
How did lecturers magnify their voice in the days before amplification?,History_4737,But how did they do it?,How were speakers of that pre-amplification era able to make themselves heard to large crowds?,0
How did lecturers magnify their voice in the days before amplification?,History_4737,How were speakers of that pre-amplification era able to make themselves heard to large crowds?,"Was it a matter of using the wooden floorboards of the stage as literal ""sounding boards"", bouncing their utterances off them, or what technique was used?",0
How did lecturers magnify their voice in the days before amplification?,History_4737,"Was it a matter of using the wooden floorboards of the stage as literal ""sounding boards"", bouncing their utterances off them, or what technique was used?","Certainly they didn't shout their lungs out...  UPDATE  All of the comments are useful to one degree or another, but I would still like to know if the floorboards must be used as sounding boards; IOW, is it advantageous to ""aim downwards"" to bounce the sound off the wood?",0
"Did Lincoln ""usurp"" his war powers?",History_4738,"I thought I would open up a new question to ask, Did Lincoln ""usurp"" his war powers?",Did he use the military to take these powers and maintain these powers from the checks and balances built into the Constitution by use of the Military?,0
"Did Lincoln ""usurp"" his war powers?",History_4738,Did he use the military to take these powers and maintain these powers from the checks and balances built into the Constitution by use of the Military?,"Lincoln is elected                November 6, 1860          1         South Carolina:                   December 20, 1860      2         Mississippi:                      January 9, 1861      3         Florida:                          January 10, 1861      4         Alabama:                          January 11, 1861      5         Georgia:                          January 19, 1861      6         Louisiana:                        January 26, 1861      7         Texas:                            February 1, 1861                    Lincoln takes oath of office      March 4, 1861                Battle of Fort Sumpter            April 11, 1861                John Merryman is arrested in Md   May 25, 1861                Constitutional Crisis between                   Lincoln and Supreme Court      May 28, 1861                                     What Powers are we calling Lincoln's War Powers?",2825
"Did Lincoln ""usurp"" his war powers?",History_4738,"Lincoln is elected                November 6, 1860          1         South Carolina:                   December 20, 1860      2         Mississippi:                      January 9, 1861      3         Florida:                          January 10, 1861      4         Alabama:                          January 11, 1861      5         Georgia:                          January 19, 1861      6         Louisiana:                        January 26, 1861      7         Texas:                            February 1, 1861                    Lincoln takes oath of office      March 4, 1861                Battle of Fort Sumpter            April 11, 1861                John Merryman is arrested in Md   May 25, 1861                Constitutional Crisis between                   Lincoln and Supreme Court      May 28, 1861                                     What Powers are we calling Lincoln's War Powers?",President George W Bush's use of Guantanamo Bay as a prison camp President Barak Obama's use of Military Force in Syria    Related Question:   What did the Emancipation Proclamation do Exactly?,8574
"Did Lincoln ""usurp"" his war powers?",History_4738,President George W Bush's use of Guantanamo Bay as a prison camp President Barak Obama's use of Military Force in Syria    Related Question:   What did the Emancipation Proclamation do Exactly?,Mark C. Wallace   From whom are the powers usurped?,1831
"Did Lincoln ""usurp"" his war powers?",History_4738,Mark C. Wallace   From whom are the powers usurped?,"Mark C. Wallace   How would the question change if it asked whether Lincoln ""created"" his war powers?",507
What kind of uniform is this?,History_4739,Can anyone identify the uniform?,Perhaps this was a situation where people could dress up like a soldier to get a souvenir picture?,198
How did the white minority in South Africa see their situation in the apartheid times?,History_4740,"How did the white minority in South Africa see their situation in the apartheid times, let's say in 1970?","For example, how did their mass media explain the black and coloured people being unhappy with the situation, the international sanctions, and other apartheid-related problems in the country?",0
How did the white minority in South Africa see their situation in the apartheid times?,History_4740,"For example, how did their mass media explain the black and coloured people being unhappy with the situation, the international sanctions, and other apartheid-related problems in the country?","How did the state leaders plan to keep the white rule regime further on, what were they hoping for?",0
Cannon Aiming: Spanish vs English and Chinese vs English?,History_4741,"So if true, was this the reason?",Could this be true?,148
"What was the church's attitude to ""magic"" prior to the 15th century?",History_4742,What was the church's attitude to supposed witches prior to the 15th century?,What drove the change toward intolerance and persecution?,0
How did the Medici originally get into finance?,History_4744,How did Cosimo de Medici originally get into banking and finance?,Was he born already somewhat wealthy and if so where did that money come from?,0
How did the Medici originally get into finance?,History_4744,Was he born already somewhat wealthy and if so where did that money come from?,"For example in The Medici - Secrets of the most powerful family in the world at 5 minutes in it just glances right over this and says,     the father, Cosimo de Medici through a series of shrewd moves in 1540 had made himself absolute ruler of Florence   Great, but what were those moves?",0
How did the Medici originally get into finance?,History_4744,"For example in The Medici - Secrets of the most powerful family in the world at 5 minutes in it just glances right over this and says,     the father, Cosimo de Medici through a series of shrewd moves in 1540 had made himself absolute ruler of Florence   Great, but what were those moves?",Who was he before he achieved this?,0
Did the average height of men in late Victorian England decline due to poor nutrition?,History_4745,Might not this significant increase in recruitment explain why the minimum height for recruits was lowered?,Did the average height of men in late Victorian England decline due to poor nutrition?,661
Did the average height of men in late Victorian England decline due to poor nutrition?,History_4745,Did the average height of men in late Victorian England decline due to poor nutrition?,"Or is Clayton &amp; Rowbotham's statement ""the generations were visibly and progressively shrinking"" without evidence?",0
What really happen to 100k people in Changban?,History_4746,What is going on here?,Is this a scorched earth policy where Liu Bei burn the town and forced civilians to follow him?,0
What really happen to 100k people in Changban?,History_4746,Is this a scorched earth policy where Liu Bei burn the town and forced civilians to follow him?,"I mean, what am I getting?",162
What really happen to 100k people in Changban?,History_4746,"I mean, what am I getting?",Surely they bring some weapons?,92
What really happen to 100k people in Changban?,History_4746,Surely they bring some weapons?,What?,20
What really happen to 100k people in Changban?,History_4746,What?,A typical family there don't have sword?,0
What really happen to 100k people in Changban?,History_4746,A typical family there don't have sword?,So what happened to the 100 k unarmed men?,223
What really happen to 100k people in Changban?,History_4746,So what happened to the 100 k unarmed men?,Did Cao Cao slaughter them all?,0
What really happen to 100k people in Changban?,History_4746,Did Cao Cao slaughter them all?,Did they return to their initial city?,0
What really happen to 100k people in Changban?,History_4746,Did they return to their initial city?,Did they follow Liu Bei and sail east?,0
What really happen to 100k people in Changban?,History_4746,Did they follow Liu Bei and sail east?,What happened?,0
"Physical meaning of the phrase ""Beijing-Tianjing corridor"" in the context of Sino-Japanese war?",History_4747,"So, could someone explain what kind of ""corridor"" was present in 1937 between Beijing and Tianjin, that the Japanese took?","Or was it simply that they conquered everything north of and including Shandong Peninsula, thus isolating Beijing from the sea?",0
Are Emil Ludwig's “Talks with Mussolini” reliable?,History_4748,My question is: are the talks as reported by Ludwig reliable?,"In other words, may we take the sentences attributed to Mussolini as his own?",0
Were US decision makers aware of the destructiveness of the Bomb of Nagasaki?,History_4749,Must I assume that US leaders were well aware of the destruction they ordered?,What have the leaders said in that regard?,0
What's the difference between Route Army and Army Group?,History_4751,What's the difference between the two?,"If there are no notable differences, what was the motivation behind the change?",0
Were there any Muslims left in the Indian side of the Punjab after the 1947 riots?,History_4752,Am I right?,Now my question is as follows:   Were there any Muslims in East Punjab who didn't migrate to Pakistan and managed to stay in their homes just as before?,0
Were there any Muslims left in the Indian side of the Punjab after the 1947 riots?,History_4752,Now my question is as follows:   Were there any Muslims in East Punjab who didn't migrate to Pakistan and managed to stay in their homes just as before?,"And if so, how were they able to do so in the face of death and plunder and kidnapping and rape of the womensfolks?",0
Were there any Muslims left in the Indian side of the Punjab after the 1947 riots?,History_4752,"And if so, how were they able to do so in the face of death and plunder and kidnapping and rape of the womensfolks?",What sort of trials and tribulations did those people had to go through in the period from July-August 1947 onward?,0
Were there any Muslims left in the Indian side of the Punjab after the 1947 riots?,History_4752,What sort of trials and tribulations did those people had to go through in the period from July-August 1947 onward?,"In particular, are the adherents of the Ahmedi version of Islam who are now living in Qaadian, District Gordaspur, in East Punjab the descendants of those Punjabis who stayed back?",0
Were there any Muslims left in the Indian side of the Punjab after the 1947 riots?,History_4752,"In particular, are the adherents of the Ahmedi version of Islam who are now living in Qaadian, District Gordaspur, in East Punjab the descendants of those Punjabis who stayed back?","Didn't the rioting hordes of the Hindus and Sikhs didn't try to kill them, loot their belongings, and force them to flee?",0
Were there any Muslims left in the Indian side of the Punjab after the 1947 riots?,History_4752,"Didn't the rioting hordes of the Hindus and Sikhs didn't try to kill them, loot their belongings, and force them to flee?",Did the rioters not try to vandalise Qaadian and all the institutions of the Jamaat-e-Ahmediyah in that town?,0
Why are some Pharaohs depicted wearing the red or the white crowns even after the unification of Egypt?,History_4753,My questions is: Why are some Pharaohs shown wearing either crowns even after the unification of Egypt?,How come?,297
Why weren't the Egyptians attacked on sight in the ancient Battle of Megiddo?,History_4755,How come Thutmose III's army was not seen by the people in Megiddo?,Did the rebels really not leave any garrison behind?,81
Why weren't the Egyptians attacked on sight in the ancient Battle of Megiddo?,History_4755,Did the rebels really not leave any garrison behind?,How did the citizens and the people inside Megiddo itself not see the Egyptian army?,0
Why weren't the Egyptians attacked on sight in the ancient Battle of Megiddo?,History_4755,How did the citizens and the people inside Megiddo itself not see the Egyptian army?,How come?,676
Where are the Dorians from?,History_4756,But if they were from there why would they come southward to the Greek Peninsula?,"Also, if they came from Northern Greece, were they of the same lineage as the Minoans and Mycenaeans?",0
Where are the Dorians from?,History_4756,"Also, if they came from Northern Greece, were they of the same lineage as the Minoans and Mycenaeans?",Or were they a completely separate ethnic group?,0
"Why didn't Eisenhower personally sign Act of Military Surrender in Reims, 1945?",History_4757,"So, my question is, why Eisenhower didn't sign the act?",Did this difference really matter?,470
Location where Vasco Núñez de Balboa first saw South Ocean,History_4758,Do we know the exact place in Panama where Vasco Núñez de Balboa first saw the South Ocean?,Is the cross still there or is there some monument that marks this point?,260
Those Who Do Not Learn History Are Doomed To Repeat It?,History_4759,Isn't it well understood that Hitler was inspired by his knowledge of history to try and exterminate the Jews?,Am I misremembering/misunderstanding this history?,311
Those Who Do Not Learn History Are Doomed To Repeat It?,History_4759,Am I misremembering/misunderstanding this history?,Would it be fair to say that knowledge of history was a significant contributing factor to the Holocaust and other brutal programs of the Nazi regime?,0
Those Who Do Not Learn History Are Doomed To Repeat It?,History_4759,Would it be fair to say that knowledge of history was a significant contributing factor to the Holocaust and other brutal programs of the Nazi regime?,DO you think that this saying is more generally true?,0
Is chain mail expensive?,History_4760,So what is the price of mail compared to other items of that time?,Was it really as common as I think it is?,0
When did worshipping of ancient Greek gods come to an end?,History_4761,So when did the practice die out?,When did the last traces of worshipping of ancient Greek gods vanish from history?,0
When did worshipping of ancient Greek gods come to an end?,History_4761,When did the last traces of worshipping of ancient Greek gods vanish from history?,What do the sources say?,0
Historical Human Fecundity info?,History_4762,"Is it more likely that a woman would just go and have 7 children in a row between 14 and 20, or space it out at 1 every other year, or 1 every 4 years?",Has this always been the norm or are these trends the norm throughout history?,355
"In medieval Europe, were children born in an annulled marriage automatically illegitimate?",History_4763,Was that also true in the Middle Ages?,"""Bloody"" Mary and Elizabeth were both declared illegitimate and then legitimate several times, if I understand correctly, but was that the necessary result of annulment, or just their father's decree so he could choose his successor?",0
blowpipe vs machine gun and rifle in world war 2,History_4764,What accounts/sources exist about these skirmishes?,What kind of poison was used?,0
blowpipe vs machine gun and rifle in world war 2,History_4764,What kind of poison was used?,What were the outcomes of the skirmishes?,0
How quickly did the knowledge of the existence of the new world spread into the old world?,History_4766,"After Columbus's voyage to the new world, how quickly did this knowledge spread into the other parts of the old world?","For example, when did the existence of the new world was a ""common knowledge"" (in laypeople, or if that's too vague then in the rulers of various kingdoms) in various European countries, middle eastern civilizations, Indian subcontinent and China?",0
What was life like for an adult Victorian chimney sweep?,History_4767,What was life like for an adult Victorian chimney sweep?,What would life have been like for him?,240
What was life like for an adult Victorian chimney sweep?,History_4767,What would life have been like for him?,Was this an undignified profession?,0
What was life like for an adult Victorian chimney sweep?,History_4767,Was this an undignified profession?,What was a chimney sweep's lifestyle like in Victorian Britain?,0
Which fortress east of Ancient Megiddo did Thutmose III go to during the siege?,History_4769,Here is what is confusing me:  Where is this fortress that is east of Megiddo?,was it just a small fortress that was near Megiddo but was abandoned by the rebels?,0
Which fortress east of Ancient Megiddo did Thutmose III go to during the siege?,History_4769,was it just a small fortress that was near Megiddo but was abandoned by the rebels?,"Or was it, as some Historians say, Jerusalem?",0
Did the US government officially apologize for Indian Removal Act and Native American Indian genocide?,History_4770,Have the US government officially apologized for Indian Removal Act and Native American Indian genocide?,"If yes, could you provide more information when did it happen and who (which president or other high US authority) did apologize?",0
Was the Stock Market Crash of 1929 a cause or result of the Great Depression?,History_4771,"Did the Stock Market Crash of 1929 effectively cause the Great Depression, or were there economic factors already in place at that time such that the Greet Depression would have happened anyway, and the Stock Market Crash was just a result of those factors (and made things worse)?","What do ""contemporary"" (to 1929) economic writers such as Milton Friedman and John Kenneth Galbraith have to say about the connection between the 1929 stock market crash and the Great Depression?",0
Was the Stock Market Crash of 1929 a cause or result of the Great Depression?,History_4771,"What do ""contemporary"" (to 1929) economic writers such as Milton Friedman and John Kenneth Galbraith have to say about the connection between the 1929 stock market crash and the Great Depression?","Or modern ""Depressionists"" such as Nouriel Roubini or Jim Grant?",0
What would've been the outcome of the Yom Kippur War had the UN not intervened?,History_4772,Would the destruction of the trapped Third Army by the Israelis prove to be the winning move?,Would the Soviets have gotten aid to Egypt in time?,0
Why didn't Hitler invade Middle East for resources first before invading Soviet Union?,History_4773,Why didn't Hitler invade Middle East for resources instead of Soviet Union?,Or at least invade Middle East first to secure the resources needed for sustained military operation?,0
Why didn't Hitler invade Middle East for resources first before invading Soviet Union?,History_4773,Or at least invade Middle East first to secure the resources needed for sustained military operation?,How much resource production did Nazi Germany seize from western USSR?,302
Why didn't Hitler invade Middle East for resources first before invading Soviet Union?,History_4773,How much resource production did Nazi Germany seize from western USSR?,So why then would Hitler invade USSR prior to resource security which would mean security in arm production which would result in sustained strategic military superiority?,925
Why didn't Hitler invade Middle East for resources first before invading Soviet Union?,History_4773,So why then would Hitler invade USSR prior to resource security which would mean security in arm production which would result in sustained strategic military superiority?,"Why not invade or puppet Greece, Turkey and then through Turkey invade Middle East, securing the alluminun and other metals and the oil that Germany needed?",0
"What did Native Americans know, or speculate, about the Old world?",History_4774,"At this time, what did the New World know of, or speculate about the Old World?","Did they know this, and if so what did they speculate would be there?",234
"Why were ""holding out"" outposts a feature of the European war in 1944-5 but not 1940-1?",History_4776,Why the difference?,Why didn't anyone try very hard in 1940/1 to hold out and equally why weren't the Germans happy to bypass garrisons as the Allies were three years later?,0
What made Port Arthur (Manchuria) a better port for Russia than Vladivostok?,History_4777,Why is that?,So doesn't it have similar problems?,202
What made Port Arthur (Manchuria) a better port for Russia than Vladivostok?,History_4777,So doesn't it have similar problems?,"Did it just ""barely"" miss the front and why?",0
What made Port Arthur (Manchuria) a better port for Russia than Vladivostok?,History_4777,"Did it just ""barely"" miss the front and why?",Or did Russia have other reasons for preferring Port Arthur besides climate?,0
"What is the symbolism behind the Sauser family crest from Sigriswil, Switzerland?",History_4778,"military mymbol, brand even?","), and what is the symbolism of the shield and the ""1"" or ""7"" depicted?",0
Cultural history of Saudi Arabian rulers' uniform beard style?,History_4779,"Why is it that all Saudi Arabian rulers and princes, both of the present and past generations, apparently wear the same style of chin beards?","Is it in veneration of their dynasty's founders, is it somehow prescribed by their religion (Wahhabism), or something else?",56
Cultural history of Saudi Arabian rulers' uniform beard style?,History_4779,"Is it in veneration of their dynasty's founders, is it somehow prescribed by their religion (Wahhabism), or something else?","How can the ""history"" of this specific beard style in the Middle East among the ruling elites and the wider population be summed up?",0
Why were proconsular appointments so staggered under the Principate?,History_4780,"(p. 72)   Why did they have to wait, actually?",Why the change?,114
Why were proconsular appointments so staggered under the Principate?,History_4780,Why the change?,"(2) is indubitable, but was it enough to create a queue of 10 years?",386
Why did people in 18th century wear wigs?,History_4781,Why?,Was it necessary?,0
Military Strategy of Carnot,History_4782,Did he underestimate the power of the Austrians?,"Or was Carnot's military strategy just not that good, as his other major military accomplishment seemed to able to be attributed to Saint-Just?",0
Military Strategy of Carnot,History_4782,"Or was Carnot's military strategy just not that good, as his other major military accomplishment seemed to able to be attributed to Saint-Just?",Or was he just oddly fixated on the double pincer strategy?,0
Military Strategy of Carnot,History_4782,Or was he just oddly fixated on the double pincer strategy?,Am I just reading to much into this?,0
Mystery of the many-loaded muzzles,History_4783,I remember them mentioning that muzzle-loaded weapons had been found with as many as twenty (I think?,Is it a common artifact?,958
Mystery of the many-loaded muzzles,History_4783,Is it a common artifact?,Maybe someone has some insight on it?,0
Relation between Afroamerican religions and colonial metropoles?,History_4784,"So my questions are, is this merely a coincidence, or is it somehow related?","Would it have to do with different European metropoles controlling different regions in coastal West Africa, or different slave trade routes?",0
Relation between Afroamerican religions and colonial metropoles?,History_4784,"Would it have to do with different European metropoles controlling different regions in coastal West Africa, or different slave trade routes?","Are there studies, books, papers, that deal with this issue?",0
Relation between Afroamerican religions and colonial metropoles?,History_4784,"Are there studies, books, papers, that deal with this issue?","Or have the sources that could shed some light upon this destroyed, leaving the question unanswerable?",0
Who suppressed the Book of Jubilees and why?,History_4785,My question is:   Do we know who suppressed this book and why?,And how do we know it was intentionally suppressed as opposed to getting lost like so much ancient literature?,0
What did the Emancipation Proclamation exactly do?,History_4786,"What I don't understand is say for example you were a slave in a rebelling state not controlled by the Union army, were you made free by this proclamation?","Say you had not managed to escape your master and leave the state, did this proclamation legally give you the status of free, even though your master forced you to continue to be a slave?",0
"Did the rule of ""all communications lead to Moscow"" apply during the Tsarist times?",History_4787,"So did the rule in the first paragraph apply during the time of the Tsars when ""all other things weren't equal?",Were Russian communications more decentralized during the earlier period?,0
"Did the rule of ""all communications lead to Moscow"" apply during the Tsarist times?",History_4787,Were Russian communications more decentralized during the earlier period?,Or was it a situation where most of the Soviet Union's communications were built between 1918 and 1941 so that what happened under the Tsars had little impact on the World War II situation?,0
"Did the rule of ""all communications lead to Moscow"" apply during the Tsarist times?",History_4787,Or was it a situation where most of the Soviet Union's communications were built between 1918 and 1941 so that what happened under the Tsars had little impact on the World War II situation?,Or could it be that St. Petersburg and Moscow were close enough together so that there wasn't much of a difference between a Moscow and St. Petersburg hub?,0
Buddhism vs. Hinduism -- what did it mean politically?,History_4788,Hmmm ...     Is there evidence that Buddha was something of a caste revolutionary?,Was there a power struggle going on between Brahmins and Khattiyas in the 5th century BC?,0
Buddhism vs. Hinduism -- what did it mean politically?,History_4788,Was there a power struggle going on between Brahmins and Khattiyas in the 5th century BC?,Buddhism was adopted by Emperor Ashoka; did he have political incentives for making the conversion?,0
Why did the American South agree to the compromise of 1850?,History_4789,How could they?,What were they thinking?,584
Why were there no religious wars in Poland?,History_4790,And what would be a post without citing Wikipedia?,My question is where did this religious tolerance come from?,521
Why were there no religious wars in Poland?,History_4790,My question is where did this religious tolerance come from?,Why were there no fightings in this multi-religion state?,0
Is it true that the Jewish people signed O instead of X at Ellis Island?,History_4791,"Could the English speaking officials on Ellis Island isolate one Yiddish word in the speech of the Jewish people they dealt with, use it mockingly, and make it famous?","[2]   From [website]So, what is true?",375
Is it true that the Jewish people signed O instead of X at Ellis Island?,History_4791,"[2]   From [website]So, what is true?",Did the Jewish people really sign O instead of X?,0
Is it true that the Jewish people signed O instead of X at Ellis Island?,History_4791,Did the Jewish people really sign O instead of X?,Is there more information about the whole of the subject?,0
What happened to rural gas stations in the US?,History_4792,When did these stations begin disappearing?,What happened in the oil industry or American culture that made these businesses no longer viable?,0
Where does this hairstyle originate from?,History_4793,"Examples:      Are these hairstyles ""historically accurate""?",Are they based upon a certain culture / history or were they something just thought of by their respective authors?,0
Why did the Spanish take the island of Annobon in the Treaty of El Pardo in 1778?,History_4794,Why?,"I understand they may have had a limited offer (maybe the Portuguese preferred to keep Principe, it was more valuable) but is this the only reason behind it?",0
Why did the Spanish take the island of Annobon in the Treaty of El Pardo in 1778?,History_4794,"I understand they may have had a limited offer (maybe the Portuguese preferred to keep Principe, it was more valuable) but is this the only reason behind it?",Can anyone shed some light on this subject?,212
What were the Allies' plans if they caught Hitler alive?,History_4795,Did the Allies have any formal plans as to what they would do with Hitler if they caught him alive?,"Moreover, did the Allies agree on this plan, or would his ultimate fate have depended on which country caught him?",0
"Were the problems Fibonacci solved in his work ""Flos"" posed specifically for him?",History_4796,"Did Johannes pose a challenge to all European mathematicians of the time, or were his problems directed at Fibonacci?",Does anybody know what are some specific examples of the problems posed?,0
Did Stalin believe Israel would go communist?,History_4797,"She doesn't cite any references for this, but is it true?","And if so, what grounds were there for Stalin believing Israel would align itself with the Soviet Union?",0
How well did William III speak English at time of the Glorious Revolution in 1688?,History_4798,In my answer to the question Is there a historic reason for why the Balkans are so fragmented?,"At that time, how well could William converse in English?",212
Death of a Jane or John doe,History_4799,"In American legal history has anyone been charged with the murder of an unidentifiable body, a Jane or John Doe?","If so, does it happen frequently?",0
What started the American Revolution?,History_4800,Which of these is true?,"If none, how was the American Revolution started?",0
"The first use of submarines, and the appearance of ""modern"" submarines",History_4801,The question I have comes in a few parts:   Did the submarines seen in the American Civil War prompt any change in tactics for surface ships to counter them?,"What was the first ""modern"" military submarine, and what effect did it have on military thinking at the time?",0
"The first use of submarines, and the appearance of ""modern"" submarines",History_4801,"What was the first ""modern"" military submarine, and what effect did it have on military thinking at the time?","When was the first successful attack by ""modern""* submarine, and what ship was attacked?",141
"The first use of submarines, and the appearance of ""modern"" submarines",History_4801,"When was the first successful attack by ""modern""* submarine, and what ship was attacked?","Finally, when originally inventing the submarine was there an aim other than gaining military advantage?",0
