title,source,q1,q2,sep
What is the relationship between the Book of Mormon and the Bible?,Christianity_5605,Can someone give me the run down on how the LDS church sees the relationship of the Book of Mormon to the Bible?,Does it accept it in full and just continue the story?,0
What is the relationship between the Book of Mormon and the Bible?,Christianity_5605,Does it accept it in full and just continue the story?,How does it make the transition?,0
"Does the ""fullness of time"" in Galatians 4:4 depends on Mary's state of grace?",Christianity_5606,"Does the ""fullness of time"" mean God had to wait for Mary to reach the ""full of grace"" stature in order for Her to say Her FIAT?","Does the ""fullness of time"" depends on Mary's readiness to accept God's Will by reaching the stature ""full of grace""?",172
What is the origin and explanation of the Catholic teaching that Mary was and is sinless?,Christianity_5607,   Possible Duplicate:   What is the biblical basis for the Immaculate Conception?,"So, what is the origin of this teaching and how are these questions explained in Catholic teaching?",445
What non-canonical texts do Eastern Catholic liturgies use?,Christianity_5608,"If the canon of the Vulgate is valid for the whole Church as suggested here (after Trent), are there other ""traditional"" books used in the (liturgies of) Eastern Catholic Churches?",What status do they have?,0
Zechariah 14 and Acts 1 according to those who reject the deity of Christ,Christianity_5610,"6 They therefore who were come together, asked him, saying: Lord, wilt thou at this time restore again the kingdom to Israel?","11 Who also said: Ye men of Galilee, why stand you looking up to heaven?",533
Zechariah 14 and Acts 1 according to those who reject the deity of Christ,Christianity_5610,"11 Who also said: Ye men of Galilee, why stand you looking up to heaven?","Question  According to those who reject the deity of Christ (that He is ""the LORD""), are these two passages speaking of two separate Lords?",232
What is a spirit attachment?,Christianity_5611,what is a Spirit Attachment?,"For those that believe in it:   what is it,  how does it work,  how does one protect ones self from it?",0
What is the Protestant explanation for how Mary could provide Jesus with his flesh but be part of the fall herself?,Christianity_5612,"What supporting arguments do Protestants offer for Mary being sinful, yet providing Jesus with his flesh and blood body; how do they believe Jesus could be born from a sinful Mary and not inherit the effects of the fall from her?","Also, could people give me some advice on voting as I am new: do I have to do the voting?",1162
What is the Protestant explanation for how Mary could provide Jesus with his flesh but be part of the fall herself?,Christianity_5612,"Also, could people give me some advice on voting as I am new: do I have to do the voting?",What if I'm not satisfied with the answer?,0
Patron saint of professional excellence? Professional excellence and holiness?,Christianity_5613,Are there saints that were excellent at performing their duties as professionals?,Why the notion of holiness is so silent about it?,311
Patron saint of professional excellence? Professional excellence and holiness?,Christianity_5613,Why the notion of holiness is so silent about it?,Why we can not hear about professionals-saints?,0
What is the Roman Catholic stance on levitation?,Christianity_5614,Does the Roman Catholic Church have an official position on this?,Are some saints officially recognized as 'levitators' or are the stories dismissed?,0
Whether beatific vision gives us univocal knowledge of God?,Christianity_5615,"When someone attains the beatific vision, does he have univocal knowledge of God?","If not, is knowledge attained in beatific vision analogous also?",0
Does the Roman Catholic church recognize marriages outside of the church?,Christianity_5616,"Based on an earlier question, I understand now that the church annuls marriages - but, if these two went on to divorce, wouldn't the church be in the position of denying a marriage they never blessed?","At the extreme side of things, Im assuming that the church would never recognize a ""gay marriage,"" considering it annulled from the beginning- but would that extend to legitimate unions simply conducted outside the aegis of the church as well?",516
Aren't Romans Catholics cults? As they have different doctrine comparing to Christianity,Christianity_5617,Or the Catholic view themselves as Christian?,And what are other things/beliefs that sets apart Catholicism and Christianity?,0
How does an adult become a Catholic?,Christianity_5618,   Possible Duplicate:   What are the requirements for a Protestant joining the Catholic church?,What does she need to do?,55
Do (or did) any Protestant denominations believe in apostolic succession like Catholics do?,Christianity_5619,Do (or did) any Protestant denominations believe in apostolic succession?,"If so, who do they consider the most recent valid Pope?",0
Should dating couples who put themselves regularly to the occasion of sin be granted absolution if they do not have a will to avoid such situations?,Christianity_5620,"Should dating couple which regularly (or just without any good reason) put themselves in a situation where they are alone (and therefore exposed to the occasion of sin, for example, girlfriend visiting a boyfriend in his home when there is no one else with them) be granted absolution in the confession if they do not have a will to stop avoiding such situations?","The couple may say: Why should we avoid such situations, when that situation can bring us some good which otherwise we would not be able to achieve, for example, we can study together and easier come to the knowledge of some subject?",552
When and why did the Catholic Church stop the Crusades?,Christianity_5621,When and why did the Catholic Church stop the Crusades?,Was there a specific reason why they stopped?,0
When and why did the Catholic Church stop the Crusades?,Christianity_5621,Was there a specific reason why they stopped?,Or were they no longer necessary at some point in time?,0
What is the proper title for someone who was a pope and is now canonized as a saint?,Christianity_5622,What is the proper title (in English) for such individuals when referring to them today (as opposed to in a historical sense)?,Pope John Paul II Saint John Paul II Pope Saint John Paul II Saint Pope John Paul II Something else?,0
What does Lewis mean by the things that stifle bitter resentment in elders in A Grief Observed,Christianity_5623,"How often had bitter resentment been stifled through sheer terror and an act of love — yes, in every sense, an act — put on to hide the operation?",What is Lewis getting at here?,0
Whether Ignatian spiritual exercises are good for the discernment of vocation according to Thomistic understanding of vocation?,Christianity_5624,"These movements from the Holy Spirit are conferring some grace to one's soul, but why believe that one should feel the receiving of grace?",Question: Whether Ignatian spiritual exercises are good for the discernment of vocation according to Thomistic understanding of vocation?,296
What denominations obligate daily Bible reading and prayer?,Christianity_5625,"However, I was wondering if any denominations obligate (by which I mean set as the rule for life in a similar fashion to prayer in mainstream Islam) daily prayer and Bible reading?",Conversely are there any actively discourage daily prayer and/or daily Bible reading?,0
What is the biblical basis for the belief that destroying a grave or body is an act of desecration?,Christianity_5626,"[NKJV]   Is this the only example, Amos 2:1?",What additional biblical basis is there for not desecrating a grave or a body?,0
easy yoke and heavy cross,Christianity_5627,"28 For which of you, intending to build a tower, does not first sit down and estimate the cost, to see whether he has enough to complete it?","29 Otherwise, when he has laid a foundation and is not able to finish, all who see it will begin to ridicule him, 30 saying, ‘This fellow began to build and was not able to finish.’ 31 Or what king, going out to wage war against another king, will not sit down first and consider whether he is able with ten thousand to oppose the one who comes against him with twenty thousand?",0
easy yoke and heavy cross,Christianity_5627,"29 Otherwise, when he has laid a foundation and is not able to finish, all who see it will begin to ridicule him, 30 saying, ‘This fellow began to build and was not able to finish.’ 31 Or what king, going out to wage war against another king, will not sit down first and consider whether he is able with ten thousand to oppose the one who comes against him with twenty thousand?","If the Bible is God's word (as I believe it is), then why isn't easier to understand?",891
Jeremiah 23:6 - “The LORD Our Righteousness” or “The LORD shall call him “Our Righteousness””?,Christianity_5628,What is true and how?,“The LORD will call him ‘Our Righteousness’” or “He shall be called: the LORD our Righteousness”?,0
Why did Paul Thank God he didn't baptize some individuals?,Christianity_5629,- Acts 2:38   Does this mean:   Paul didn't want to be glorified (v.15) Their faith was so strong that Paul did not need to baptize them?,is baptism considered a work in this context?,5
Why did Paul Thank God he didn't baptize some individuals?,Christianity_5629,is baptism considered a work in this context?,or Ephesians 2:18))  They would get baptized later because of their strong faith &amp; commitment to Christ Something else?,52
Why did Paul Thank God he didn't baptize some individuals?,Christianity_5629,or Ephesians 2:18))  They would get baptized later because of their strong faith &amp; commitment to Christ Something else?,How should this verse be interpreted?,0
Why did Paul Thank God he didn't baptize some individuals?,Christianity_5629,How should this verse be interpreted?,"In-other words, Is Paul fulfilling his duty as a disciple?",0
"According to the Catholic Church in her recent pronouncements, what is the order of truths to which the believer adheres?",Christianity_5630,"This @PeterTurner's answer to What is the difference between a dogma, a doctrine, an infallible statement, an ex cathedra statement, etc.?","From her very beginning and through the centuries, the Church has had symbols of faith.1 One such symbol is the Apostles' Creed, rightly considered to be a faithful summary of the Apostles' teaching.2  Perhaps ""levels of Magisterial Teaching"" meant to say that there is a “hierarchy of truths” to which the believer adheres.3  Understanding it this way, the question is, according to the Catholic Church in her recent pronouncements, what is the order of truths to which the the believer adheres?",209
"According to the Catholic Church in her recent pronouncements, what is the order of truths to which the believer adheres?",Christianity_5630,"From her very beginning and through the centuries, the Church has had symbols of faith.1 One such symbol is the Apostles' Creed, rightly considered to be a faithful summary of the Apostles' teaching.2  Perhaps ""levels of Magisterial Teaching"" meant to say that there is a “hierarchy of truths” to which the believer adheres.3  Understanding it this way, the question is, according to the Catholic Church in her recent pronouncements, what is the order of truths to which the the believer adheres?","Does this order correspond a new symbol of faith, a new Profession of faith?",0
Is there any evidence in the Roman catacombs that the Early Church had a devotion to the Virgin Mary?,Christianity_5631,Is there any archeological evidence in the catacombs of Rome that the Early Church had any (particular) devotion to the Virgin Mary?,"If so, what are the sources that support such a devotion?",0
What is the Biblical evidence against the day-age theory?,Christianity_5632,What is the biblical evidence against this theory?,How can I use Scripture to refute such a view?,0
Does the Bible ever mention class systems?,Christianity_5633,Does the Bible ever talk about class systems?,If so what does it say about them?,0
Does the Bible ever mention class systems?,Christianity_5633,If so what does it say about them?,Does it give a recommended class hierarchy at any point?,0
Does the Bible ever mention class systems?,Christianity_5633,Does it give a recommended class hierarchy at any point?,Would a classless society be allowed?,0
Should a woman cover her head in Christian worship?,Christianity_5634,"Why has this practice stopped, and why has it stopped mostly in the last 70 years?",Might we be offending the angels because we are not practicing this?,0
How can Pharisees turn someone from God if His grace is irresistible?,Christianity_5635,How does Calvinism reconcile these words from Jesus along with its doctrine of irresistible grace (IG)?,"The reasons why I think this passage and IG are at odds is because if the person being proselytized...   ...did not already receive God's IG, and was therefore not elect to begin with, why would Jesus say that the Pharisees make them a child of hell?",500
How can Pharisees turn someone from God if His grace is irresistible?,Christianity_5635,"The reasons why I think this passage and IG are at odds is because if the person being proselytized...   ...did not already receive God's IG, and was therefore not elect to begin with, why would Jesus say that the Pharisees make them a child of hell?","...did already receive God's IG, how could any actions from the Pharisee's interfere with that?",0
How to go about learning about Christianity for someone from a non-Christian background?,Christianity_5636,What texts can you recommend for someone starting out to learn about Christianity from an academic perspective?,"Also there are many bibles out there can you give me flavor of the ""core"" bibles and what they focus on and the style and context in which they are written?",0
When did the practice of tearing one's own garments start among the Jews?,Christianity_5637,Why do we still need witnesses?,Did such a practice have its origin in the scriptures ?,201
What is the Magisterium of the Catholic Church and what power do they have?,Christianity_5638,Does the Magisterium of the Catholic Church hold equal power with the Pope in decision and statement making?,Are they the Catholic Church's 'think-tank'?,0
What is the Magisterium of the Catholic Church and what power do they have?,Christianity_5638,Are they the Catholic Church's 'think-tank'?,"Do they advise the Pope on matters spiritual, or does the Pope advise them?",0
Can an indulgence be obtained for a deceased non-Catholic Christian?,Christianity_5639,"Moreover, it's not clear what is considered a ""properly disposed member"" of the Christian faithful -- perhaps non-Catholic Christians might not be considered ""properly disposed"" and thus not eligible to have indulgences applied to them.1  Has the Catholic Church explained whether or not indulgences can be obtained for non-Catholic Christians in Purgatory?","perhaps only souls from certain denominations are eligible, similar to how only Christians of certain denominations are permitted to receive Communion)?",38
What does the Catholic Church say happens on the New Earth?,Christianity_5640,So what happens on a new earth?,"Does it stay on the new earth, is that where folks who live through the second coming hang out until they ascend into heaven?",0
How young do children start to receive communion regularly in Eastern Catholic/Orthodox churches?,Christianity_5641,What about after that?,"Do they continue all throughout childhood, or is it just a one time thing until they are older?",0
Are there Christians who believe Jesus was an ideology and not a person?,Christianity_5642,Is there a denomination or Christian religion that believes that Jesus Christ was just an idea or way of thinking and that the apostles must have personalized him for the people to understand it easier?,"If so, what is their biblical basis for rejecting the historical personhood of Jesus?",0
Are there Christians who believe Jesus was an ideology and not a person?,Christianity_5642,"If so, what is their biblical basis for rejecting the historical personhood of Jesus?",He was about to pass by them?,236
"From an LDS perspective, what is an Unclean Spirit?",Christianity_5643,"From an LDS perspective, what is an unclean spirit?",What is its history?,0
"From an LDS perspective, what is an Unclean Spirit?",Christianity_5643,What is its history?,Where did it come from?,0
Is there a commandment to love your parents?,Christianity_5644,I have often heard that we are commanded to love our parents: is this just folk-religion?,Is there a Biblical commandment to love your parents?,0
Is there a commandment to love your parents?,Christianity_5644,Is there a Biblical commandment to love your parents?,Mark 12:31)?,71
Is there a commandment to love your parents?,Christianity_5644,Mark 12:31)?,Or is there a specific commandment?,0
Are there any well-known Christian nihilists?,Christianity_5646,Are there any well-known Christian nihilists whose literature I can examine?,Where can I find discussions on this topic that do not take an anti-nihilist view?,0
Why is the Bible said to be twisted like a wax nose?,Christianity_5648,"For example, John Calvin attributes the phrase to (unnamed) Catholics  apparently describing their own method of exegesis,     Against opposing arguments they will set up this brazen wall: Who are you to question the interpretation of the Church?",1   Was this really a common saying?,142
Why is the Bible said to be twisted like a wax nose?,Christianity_5648,1   Was this really a common saying?,What did they mean by it - and is it the same as what Calvin wants them to mean?,0
Why is the Bible said to be twisted like a wax nose?,Christianity_5648,What did they mean by it - and is it the same as what Calvin wants them to mean?,"""Adversus contrarios rationes hic oppositus erit muris aheneus: Tu quis es, qui ecclesiae interpretationi obstrepis?",97
Why was David disqualified from building the temple?,Christianity_5649,What was it about David that disqualified him in particular from building the temple?,"He was a man of war, of course, but why would that preclude his involvement in the building of a place of worship?",0
Why was David disqualified from building the temple?,Christianity_5649,"He was a man of war, of course, but why would that preclude his involvement in the building of a place of worship?","After the king was settled in his palace and the Lord had given him rest from all his enemies around him, 2 he said to Nathan the prophet, “Here I am, living in a house of cedar, while the ark of God remains in a tent.”      3 Nathan replied to the king, “Whatever you have in mind, go ahead and do it, for the Lord is with you.”  4 But that night the word of the Lord came to Nathan, saying:      5 “Go and tell my servant David, ‘This is what the Lord says: Are you the one to build me a house to dwell in?",0
When was it first said in Christianity by a Church Father that heretics must be put to death?,Christianity_5650,When was it first said in Christianity by a Church Father that heretics must be put to death?,Who was the first one of the Church Fathers who came up with this idea and presented it?,0
What is theological root of global warming skepticism?,Christianity_5652,"My question is, what are the reasons for such a widespread skepticism?",What are theological and/or sociological roots?,0
Are there any scholars or doctrinal schools that address the conspicuous dearth of needy people in Jesus' sayings and stories?,Christianity_5653,"So here I am, naively asking: why does Jesus spend 60-ish verses promoting charity and warning the rich, and 300-ish verses on unrelated sayings and stories with detailed descriptions of people who have something--often the very rich?","Have any scholars, Church fathers, prominent theologians, or even obscure pundits noticed and commented on this?",227
Is God accountable for all things - good AND bad?,Christianity_5654,Can I build the house without the lord's grace?,can I ask him simply not to intervene with my house?,0
Is God accountable for all things - good AND bad?,Christianity_5654,can I ask him simply not to intervene with my house?,"but a skilled labourer with years of practice - god has nothing to do with it, unless he maliciously decides to destroy the labourer's work  If a skilled labourer is being thankful to god for the opportunities he gave him to acquire his skill - should the unemployed labourer complain to god for treating him unfairly and not giving him opportunity?",103
Is God accountable for all things - good AND bad?,Christianity_5654,"but a skilled labourer with years of practice - god has nothing to do with it, unless he maliciously decides to destroy the labourer's work  If a skilled labourer is being thankful to god for the opportunities he gave him to acquire his skill - should the unemployed labourer complain to god for treating him unfairly and not giving him opportunity?",If god is responsible for all the good things that happen in our life - is he also accountable for all the bad things?,0
What did Paul mean when he wrote 1 Corinthians 14:22 in the context of 1 Corinthians 14:23-25?,Christianity_5655,What did Paul mean when he said this?,"23 If, therefore, the whole church comes together and all speak in tongues, and outsiders or unbelievers enter, will they not say that you are out of your minds?",789
Which year did Jesus die? What is the most commonly held view,Christianity_5656,Is there a commonly held year for Jesus' crucifixion?,What is the basis?,0
Which year did Jesus die? What is the most commonly held view,Christianity_5656,What is the basis?,If not which Christian denominations teach a specific year for His crucifixion?,49
"According to Catholicism, why are some demons more difficult to cast out than others?",Christianity_5657,"27 And when he was come into the house, his disciples secretly asked him: Why could not we cast him out?","My question is this: according to Catholic teaching, why are some demons harder to cast out than others?",229
How do Leslie Weatherhead's views on the will of God compare to contemporary Baptist thought?,Christianity_5658,Are Weatherhead's and British Baptists' views compatible?,"Are they at odds in certain aspects, and if so which?",0
How do Leslie Weatherhead's views on the will of God compare to contemporary Baptist thought?,Christianity_5658,"Are they at odds in certain aspects, and if so which?",Are they very different?,0
What was done with animals WITH defects?,Christianity_5659,What happened to the animals that had defects?,"What is a defect, and were they fit for consumption by people?",0
If every stone of the temple was thrown down how is the Wailing Wall still standing?,Christianity_5660,So how do we know what we have been calling the Temple is really the proper location?,Matt 24:2 says all thrown down so what about the Wailing Wall?,0
If every stone of the temple was thrown down how is the Wailing Wall still standing?,Christianity_5660,Matt 24:2 says all thrown down so what about the Wailing Wall?,Why was that left standing?,0
If every stone of the temple was thrown down how is the Wailing Wall still standing?,Christianity_5660,Why was that left standing?,Do we have the incorrect location of the Temple?,0
How might one categorize all of the books of the New Testament by theme?,Christianity_5661,"For example, what category is James?","""Jamine"" perhaps?",0
How might one categorize all of the books of the New Testament by theme?,Christianity_5661,"""Jamine"" perhaps?","And is Jude normally classified as Petrine, or is it better to think of it as independent from the influence of the Petrine letters?",0
How does King James-only-ism apply to other languages?,Christianity_5662,How does King-James-only-ism apply to other languages?,"I've made a sincere assessment of the King James Only view, and a very important question manifests (the question of this post) how does this view apply to other languages?",612
How does King James-only-ism apply to other languages?,Christianity_5662,"I've made a sincere assessment of the King James Only view, and a very important question manifests (the question of this post) how does this view apply to other languages?","The entire issue, really, reduces to this simple question: How does KJO apply to other languages?",956
"Yhwh: Exodus 3, 14. «I am that I am» and relationship to Metaphysics as Ontology?",Christianity_5663,"The passage of Exodus 3:14, where God presents Himself as «I am that I am», is it historically previous to Parmenides, the greek philosopher?","I would like to know which came first, Scripture or the philosopher, and was there some influence between the two?",207
"Yhwh: Exodus 3, 14. «I am that I am» and relationship to Metaphysics as Ontology?",Christianity_5663,"I would like to know which came first, Scripture or the philosopher, and was there some influence between the two?","Is this an analogous case to St.Paul's, where 'his' writings showed influences of a specific philosophy?",0
"Yhwh: Exodus 3, 14. «I am that I am» and relationship to Metaphysics as Ontology?",Christianity_5663,"Is this an analogous case to St.Paul's, where 'his' writings showed influences of a specific philosophy?","If so, is there some evidence of a possible influence this seemingly seminal passage might have had on the origin of some greek philosophy?",111
"John Chrysostom, On the Priesthood - Translation of Greek Phrase",Christianity_5664,"Stephens (link) translates the clause as,     but these others have often saved a sick soul, or one which was on the point of perishing   According to the Greek text, is the soul that is saved ""sick or on the point of perishing""?",Which translation is more in accordance with the Greek text?,64
"What are the differences between Mormonism and Islam, and how do Mormons react to comparisons with it?",Christianity_5665,How does the Mormon church react to being so closely compared to the Muslim religion?,"So, what is the case that Islam and Mormons have nothing in common?",378
How do classic Trinitarians answer the implications of Revelation 1:1?,Christianity_5666,"So, how do classic Trinitarians answer this question?",Why does it appear that Jesus at some time did not know what God knew concerning the little details of the last days?,0
What is the Catholic Church's stance on baptism after death?,Christianity_5667,"What is Rome's opinion on baptism after death, or more generally, baptism when a body is not available?","In the opinion of the Catholic Church, is baptism after death permissible?",111
What is the Catholic Church's stance on baptism after death?,Christianity_5667,"In the opinion of the Catholic Church, is baptism after death permissible?","If not, why?",0
What is the biblical basis for elder disqualification?,Christianity_5668,"What Biblical basis exists, then, for the disqualification of those who are called to shepherd?","Specifically, how to these align with the Biblical doctrines of repentance and forgiveness (if, say, a leader was repentant and sought forgiveness over a sin)?",0
Why does Jesus have to be fully God and fully man? Is it not sufficient to be the son of God and fully man?,Christianity_5669,This is a follow on from the question Why does the Messiah have to be God?,Fully God?,147
Why does Jesus have to be fully God and fully man? Is it not sufficient to be the son of God and fully man?,Christianity_5669,Fully God?,Question: What is the Biblical basis for saying that  Jesus must be fully God and fully man?,96
Why does Jesus have to be fully God and fully man? Is it not sufficient to be the son of God and fully man?,Christianity_5669,Question: What is the Biblical basis for saying that  Jesus must be fully God and fully man?,Why does Jesus have to be God himself?,0
Why does Jesus have to be fully God and fully man? Is it not sufficient to be the son of God and fully man?,Christianity_5669,Why does Jesus have to be God himself?,Is it not sufficient that he is the son of God?,0
Why does Jesus have to be fully God and fully man? Is it not sufficient to be the son of God and fully man?,Christianity_5669,Is it not sufficient that he is the son of God?,"So back to the question, WHY does Jesus have to be God?",222
"According to LDS theology, did God create the world ex nihilo?",Christianity_5670,"   Possible Duplicate:   According to the Mormon doctrines, who created the universe?",Is this understanding correct?,191
"According to LDS theology, did God create the world ex nihilo?",Christianity_5670,Is this understanding correct?,How do these two relate?,94
"According to LDS theology, did God create the world ex nihilo?",Christianity_5670,How do these two relate?,Is it understood that Mormons can actually speak their own universes into existence?,0
Are there any conditions which make oneself completely unredeemable in the eyes of God?,Christianity_5671,"For example, Richard Dawkins wrote several anti-God books and has long been critical of religion; is it possible that he's ""passed the threshold"" of ""saveableness""?",Or are we all always saveable?,0
Are there any conditions which make oneself completely unredeemable in the eyes of God?,Christianity_5671,Or are we all always saveable?,"Are these people then, genetically determined to go to Hell?",144
Are there any conditions which make oneself completely unredeemable in the eyes of God?,Christianity_5671,"Are these people then, genetically determined to go to Hell?",These people would never embrace Jesus; are they damned from birth without any hope?,217
Are there any conditions which make oneself completely unredeemable in the eyes of God?,Christianity_5671,These people would never embrace Jesus; are they damned from birth without any hope?,"In other words, is it possible that the conditions of your existence could doom you to Hell inevitably, despite any efforts or willingness on your part?",0
How do Catholics view the role of conscience in determing morals?,Christianity_5672,"So, my questions are   What is the role of the conscience in determining what is and isn't a sin?","Are there any general rules to distinguish between the ""general norms"" of the Church and the absolute rules/laws?",0
"Who was first, men or angels?",Christianity_5673,Was He talking to angels?,"At the point of making man, had God made angels already?",0
"Who was first, men or angels?",Christianity_5673,"At the point of making man, had God made angels already?",Any other biblical references?,0
Does the Pope teach infallibly ONLY when he speaks ex cathedra?,Christianity_5674,"The question is, does the Pope teach infallibly ONLY when he speaks ex cathedra?",Are there instances when a Pope has taught infallibly but not precisely as according to the definition by the Vatican Council?,0
Does the Pope teach infallibly ONLY when he speaks ex cathedra?,Christianity_5674,Are there instances when a Pope has taught infallibly but not precisely as according to the definition by the Vatican Council?,"If so, what are some examples?",0
Will all that are lost be saved?,Christianity_5676,"So, in regards to this, I have a two part question: Will all that are ""lost"" be saved?",And in what sense were we previously in the Father's possession?,0
Will all that are lost be saved?,Christianity_5676,And in what sense were we previously in the Father's possession?,Is there any scripture that talks about this?,0
Did those feet in ancient time walk upon England's mountains green? (Origin of the story),Christianity_5677,What I would like to know is: what is the origin of the story?,So how and when did the story get started?,150
Cities of Refuge - Churches of Refuge,Christianity_5678,"Are there presently any Protestant Christian Churches that both actively and legally practice the ""Law of Sanctuary"" somewhere in our world?","If so, what are the reasons for doing so?",0
What evidence is there that the Herodians were distinct from mainstream Phariseeism?,Christianity_5679,During the New Testament era were the political and religious interests of the Pharisees closely aligned with the Herodians?,Or did the nationalistic elements of Phariseeism make them allies?,0
Who wrote the book of Hebrews and is the book complete?,Christianity_5681,Which made me wonder something else - is the first page missing?,Have there been any studies on this?,74
Who wrote the book of Hebrews and is the book complete?,Christianity_5681,Have there been any studies on this?,What is an overview of scholarly research on authorship of Hebrews?,0
Is Matthew 28 saying something about Baptism?,Christianity_5683,"Go therefore and make disciples of all nations, baptizing them in the   name of the Father and of the Son and of the Holy Spirit,   My question here is, is the Great Commission trying to make a doctrinal point about baptism?","Is there anything being said about baptism, particularly infant baptism?",169
Is Matthew 28 saying something about Baptism?,Christianity_5683,"Is there anything being said about baptism, particularly infant baptism?","Does the Great Commission support Believer's Baptism since ""making disciples"" comes first?",0
Is Matthew 28 saying something about Baptism?,Christianity_5683,"Does the Great Commission support Believer's Baptism since ""making disciples"" comes first?","What are the doctrinal implications here, if any?",0
Why does Paul emphasise that Jesus is the Son of David in 2 Timothy,Christianity_5684,"I understand why Jesus rising from the dead would be part of the Gospel, but why include descendant of David?",Wouldn't something like Son of God be more important to have in your gospel?,0
Who was the 12th Apostle - Matthias or Paul?,Christianity_5687,As Lloyd Ogilive says:     What happened to Matthias?,Did he defect or drop out?,44
Who was the 12th Apostle - Matthias or Paul?,Christianity_5687,Did he defect or drop out?,"The question is thus this - Did the Holy Spirit actually intend for Paul to be the real 12th Apostle, or was Matthias not just an accidental, rash act on the part of the Eleven?",700
Is Jehovah Jesus Christ?,Christianity_5688,Do Non-LDS Christians believe Jehovah is Jesus Christ?,Or does that name belong to God the Father?,0
Is Jehovah Jesus Christ?,Christianity_5688,Or does that name belong to God the Father?,Or both?,0
Is Jehovah Jesus Christ?,Christianity_5688,Or both?,"My question is, from a trinitarian perspective, who is Jehovah?",0
Is Jehovah Jesus Christ?,Christianity_5688,"My question is, from a trinitarian perspective, who is Jehovah?","Is it God the Father, or Jesus Christ?",0
When did the Oriental Orthodox Churches start being called 'Orthodox'?,Christianity_5689,"Do we know when the term ""Oriental Orthodox"" started being used for these churches as a group?","Likewise, do we know when the individual churches started referring to themselves as ""Orthodox""?",0
Did Jesus or 'an expert in the law' first share the greatest commandments?,Christianity_5690,So 1) are these two different situations or the same situation described differently?,"and 2) who first shared the greatest commandments, Jesus, the expert in the law or someone else?",0
Why does the Fifth Ode (Prayer of Isaiah) begin at verse 9 and end at verse 20?,Christianity_5691,Why does it skip the first nine verses which open with the introduction making it clear the whole chapter is a song?,)’) And why are the last two/three verses of the chapter not sung?,87
Why does the Messiah have to be God?,Christianity_5692,Why is this so important?,Why couldn't the Messiah just be a man?,0
Why does the Messiah have to be God?,Christianity_5692,Why couldn't the Messiah just be a man?,And yet (some?,124
Why does the Messiah have to be God?,Christianity_5692,And yet (some?,Why couldn't she be the sacrifice?,50
Why does the Messiah have to be God?,Christianity_5692,Why couldn't she be the sacrifice?,"If God could make a regular human being perfect without them  being God, isn't the Christ's deity superfluous?",0
Why does the Messiah have to be God?,Christianity_5692,"If God could make a regular human being perfect without them  being God, isn't the Christ's deity superfluous?",Is there a deeper reason that Jesus had to be God that is compatible with the sinlessness of Mary?,0
What is the Biblical basis for infant baptism?,Christianity_5694,"If infant Baptism were supported by scripture, where are the verses?","How can that be reconciled with Acts 8:35-38, Romans 6:3-4?",0
How long were Jacob and Rachel married?,Christianity_5695,Is there anything I'm missing?,Are there any details that make it possible to estimate (with any accuracy) how long Jacob and Rachel were married before her death?,0
Does the Catholic Church verify whether candidates to the priesthood are really men?,Christianity_5696,"In the Catholic Church, when candidates to the priesthood present themselves, what verification processes are there, if any, to determine whether they are really men?",Related: Were the medieval popes examined on a toilet-lid-like chair to establish their masculinity?,0
What is an overview of the differences between Old Testament and New Testament?,Christianity_5697,"My question is simple, what is an overview of the differences between the Old and New Testaments?",Are they still a part of the Bible?,0
How do we know the unmoved mover for any given change must be singular and lack potential?,Christianity_5699,"I've finished with Ed Feser's treatment of Aquinas' First way in Aquinas, but he did not satisfactorily (or intelligibly for me) address my question: How do we know the unmoved mover for any given change must be single and lack potential?",The part I've bolded is where I get lost: What does he mean by 'deeper and more general'?,1885
How do we know the unmoved mover for any given change must be singular and lack potential?,Christianity_5699,The part I've bolded is where I get lost: What does he mean by 'deeper and more general'?,"Yet why must this lead to God, rather than stop at the material level?",165
How do we know the unmoved mover for any given change must be singular and lack potential?,Christianity_5699,"Yet why must this lead to God, rather than stop at the material level?",Why can't the quark be a necessarily-existing being not deriving its existence from anything else?,0
How do we know the unmoved mover for any given change must be singular and lack potential?,Christianity_5699,Why can't the quark be a necessarily-existing being not deriving its existence from anything else?,"Why can't the constancy of atomic forces be a brute fact just as ""God is love"" (or God's nature is love) is a brute fact?",0
How do we know the unmoved mover for any given change must be singular and lack potential?,Christianity_5699,"Why can't the constancy of atomic forces be a brute fact just as ""God is love"" (or God's nature is love) is a brute fact?",Would you please specify my error and explain how I'm wrong?,2153
How do we know the unmoved mover for any given change must be singular and lack potential?,Christianity_5699,Would you please specify my error and explain how I'm wrong?,"Why must a per se series terminate with a cause that lacks any potential, rather than merely lacking potential relevant to the observed cause?",0
How do we know the unmoved mover for any given change must be singular and lack potential?,Christianity_5699,"Why must a per se series terminate with a cause that lacks any potential, rather than merely lacking potential relevant to the observed cause?",Would you please elucidate Feser's argument for me if he is correct?,0
Why doesn't the Pope wear a biretta?,Christianity_5700,Why not?,"Is it merely that there are no occasions when he would, because he is always presiding over a celebration?",0
Why doesn't the Pope wear a biretta?,Christianity_5700,"Is it merely that there are no occasions when he would, because he is always presiding over a celebration?",Or is there another significance?,0
