title,source,q1,q2,sep
"In Amsterdam, what kind of public workspaces are open on the last week of the year?",Expat_2496,Would these kinds of places be open?,"But perhaps there are other kinds of publicly-accessible spaces that could do, and are open?",101
Freelancing in Germany when earning only little income,Expat_2497,Question: Is there a legal solution that is appropriate for our situation?,We are looking for a way to do only occasional work (perhaps there would be no work at all in some months) without a major commitment (such as a monthly health insurance payment which may end up costing more than what my spouse earns)?,0
Effect of marital status change on study visa in Australia,Expat_2498,What should I mention there?,"Should I tick mark ""Single/NeverMarried"" (as I am single in the records and on my documents) or should I tick ""Divorced""?",0
"European in USA for 6 years, but with NO credit history in the USA. What's the procedure to follow?",Expat_2499,"Should I get a secured credit card or should I get a basic unsecured one, such as an unsecured Capital One Platinum, which from  what I read here is given also to people with no credit score?",What is the maximum monthly spending limit I should ask on my secured credit What?,0
"European in USA for 6 years, but with NO credit history in the USA. What's the procedure to follow?",Expat_2499,What is the maximum monthly spending limit I should ask on my secured credit What?,Which is the optimum value?,0
"European in USA for 6 years, but with NO credit history in the USA. What's the procedure to follow?",Expat_2499,Which is the optimum value?,"I have a bunch of money saved, should I deposit 40k and set a 40k limit?",0
"European in USA for 6 years, but with NO credit history in the USA. What's the procedure to follow?",Expat_2499,"I have a bunch of money saved, should I deposit 40k and set a 40k limit?",Is it true?,39
"European in USA for 6 years, but with NO credit history in the USA. What's the procedure to follow?",Expat_2499,Is it true?,Or is there an optimum for getting credit scores?,0
"European in USA for 6 years, but with NO credit history in the USA. What's the procedure to follow?",Expat_2499,Or is there an optimum for getting credit scores?,"Given that maximum limit, how much of it should I spend every month to maximize credit scores?",0
"European in USA for 6 years, but with NO credit history in the USA. What's the procedure to follow?",Expat_2499,"Given that maximum limit, how much of it should I spend every month to maximize credit scores?","I understand less than 30%, but what is best?",0
"European in USA for 6 years, but with NO credit history in the USA. What's the procedure to follow?",Expat_2499,"I understand less than 30%, but what is best?",3%?,0
"European in USA for 6 years, but with NO credit history in the USA. What's the procedure to follow?",Expat_2499,3%?,25%?,0
"European in USA for 6 years, but with NO credit history in the USA. What's the procedure to follow?",Expat_2499,25%?,When is the best moment to pay off my credit?,0
"European in USA for 6 years, but with NO credit history in the USA. What's the procedure to follow?",Expat_2499,When is the best moment to pay off my credit?,Should I pay it in full?,0
"European in USA for 6 years, but with NO credit history in the USA. What's the procedure to follow?",Expat_2499,Should I pay it in full?,Is there any way to set an auto-pay?,149
"European in USA for 6 years, but with NO credit history in the USA. What's the procedure to follow?",Expat_2499,Is there any way to set an auto-pay?,And when is the day I should pay off?,0
"European in USA for 6 years, but with NO credit history in the USA. What's the procedure to follow?",Expat_2499,And when is the day I should pay off?,Right before the deadline?,0
"European in USA for 6 years, but with NO credit history in the USA. What's the procedure to follow?",Expat_2499,Right before the deadline?,How many days before?,0
"European in USA for 6 years, but with NO credit history in the USA. What's the procedure to follow?",Expat_2499,How many days before?,"If I have made a payment, doesn't the balance go to zero?",315
"European in USA for 6 years, but with NO credit history in the USA. What's the procedure to follow?",Expat_2499,"If I have made a payment, doesn't the balance go to zero?",How can it be 30%?,0
"European in USA for 6 years, but with NO credit history in the USA. What's the procedure to follow?",Expat_2499,How can it be 30%?,"I guess the things above apply only for secured credit cards, right?",0
"European in USA for 6 years, but with NO credit history in the USA. What's the procedure to follow?",Expat_2499,"I guess the things above apply only for secured credit cards, right?","As for unsecured, what does still hold?",0
Can I migrate to Australia with bachelor's and master's degrees in different fields?,Expat_2500,Can emigrate to Australia under the skilled migration plan?,Is there any hope for me?,0
H4 visa interview India: new I 797 but old stamp on passport,Expat_2501,Would my husband have to get his visa stamp renewed before I appear for the interview?,"But I am a bit skeptical whether someone at the embassy might say something, like why does the passport not have the new stamp?",210
Schengen visa for internship,Expat_2502,"But what should I choose in the form, as my main purpose of journey?",Should I choose Other and then state that my reason is internship?,322
Schengen visa for internship,Expat_2502,Should I choose Other and then state that my reason is internship?,Or Study?,0
Schengen visa for internship,Expat_2502,Or Study?,Or Business?,0
Schengen visa for internship,Expat_2503,"But what should I choose in the form, as my main purpose of journey?",Should I choose Other and then state that my reason is internship?,322
Schengen visa for internship,Expat_2503,Should I choose Other and then state that my reason is internship?,Or Study?,0
Schengen visa for internship,Expat_2503,Or Study?,Or Business?,0
Moving to the UK & being self employed?,Expat_2504,"Could I, as an international, move to the UK and start working there self-employed, as a freelancer in the IT sector, for example?","Or even start a company in the IT sector, with a few employees?",0
Moving to the UK & being self employed?,Expat_2504,"Or even start a company in the IT sector, with a few employees?","How would this work, do you think?",211
Can you use a rental car/car share to pass the road test for a Canadian driving license?,Expat_2505,Is it possible for me to use a rental car/car share such as Zipcar to pass the test?,Or do they want to see the owner of the car before taking you for a spin?,0
How often can I repeat the road test in British Columbia?,Expat_2506,But the linked page fails to mention how often one can repeat that test - can I go in every single day until I get it right?,Or is there a limit of some sort?,0
Is it possible to get a work permit/visa while staying as a tourist in Kosovo?,Expat_2507,Why Prizren?,"So my question is:  If I get an invitation from an agency and enter the country as a tourist (on paper) and look for a job, then find a job, Will this job get me a work permit?",307
Is it possible to get a work permit/visa while staying as a tourist in Kosovo?,Expat_2507,"So my question is:  If I get an invitation from an agency and enter the country as a tourist (on paper) and look for a job, then find a job, Will this job get me a work permit?",Is it legal to do this?,0
Is it possible to get a work permit/visa while staying as a tourist in Kosovo?,Expat_2507,Is it legal to do this?,"the other alternative is to get an invitation from a business before moving to Kosovo, but how do I get an invitation from a restaurant owner in Prizren right now?",0
Where in the world should I look for a software job?,Expat_2508,Is there anyone else here who has made a similar move?,"If so, where?",0
L1B Visa question,Expat_2509,What is the possibility of getting a new L1B visa?,"What are some questions the Consulate might ask, apart from my special knowledge?",0
Can I work remotely while in the UK on a working holiday visa?,Expat_2510,Am I allowed to work remotely while on this visa?,"If so, what exactly is the tax situation with this?",0
Can a British citizen with a Non- EU or Non-UK partner live and work in the EU?,Expat_2511,"However, what is the process to apply for my partner to live and work in the same country?",Would he be permitted to join me if I can secure a job before moving there?,0
Can a British citizen with a Non- EU or Non-UK partner live and work in the EU?,Expat_2511,Would he be permitted to join me if I can secure a job before moving there?,Is the process easier if we are married or if I go there and start working first?,0
Swiss stay > 3 months for Australian,Expat_2512,"I've also considered getting one of the ""working holiday"" visas issued by other Schengen countries, but I gather that these aren't valid for leaving the country of issue?",Is there anything else I could try that I've missed?,145
Getting UK driving licence after moving to Germany,Expat_2513,My question are:   Is this legal according to German law?,Would it be possible for me to exchange this driving licence to a German one after some time?,0
What are the consequences of waiting too long to change my civil status for my Mexican residency?,Expat_2514,What are the consequences if I don't inform them of the change quickly enough?,"Will I lose my residency status, or pay a fine, or what?",0
Can a non-EEA student with Dutch residence permit do a fulltime internship in Prague?,Expat_2515,What do I need to do to obtain a permit to work for an international company in the Czech Republic?,What does my employer need to do?,0
Proof of property ownership for a landlord in France,Expat_2516,When renting an apartment in France how do I make sure that the person I'm dealing with is really the property owner?,What document should I ask to see?,0
Having a child in Italy without medical coverage,Expat_2517,Are there options for purchasing medical insurance?,Are the costs typically pretty reasonable?,0
Having a child in Italy without medical coverage,Expat_2517,Are the costs typically pretty reasonable?,"Or, if medical insurance is not possible, what would be the costs (rough estimate) of having a child in Rome?",0
Moving to Sweden – social security for my wife?,Expat_2518,But what about my wife?,"She will quite surely not immediately have a job when we will move there, but under which prerequisites can she join the Swedish social security and are there any benefits she can receive in the first time without having had a job there?",0
Contract work for US company based in Germany,Expat_2519,Did I get the rules right?,Is there a way around this limitation?,0
Contract work for US company based in Germany,Expat_2519,Is there a way around this limitation?,Would registering as “trader” possibly help?,0
Contract work for US company based in Germany,Expat_2519,Would registering as “trader” possibly help?,"If so, what are the implications?",0
Selective Service Requirements,Expat_2520,"However, at that point I was a lawful non-immigrant still so, I'm guessing, I wasn't registered immediately?",Does it become pending at that point?,0
Selective Service Requirements,Expat_2520,Does it become pending at that point?,Is it even possible to register if you are a non-immigrant?,0
Selective Service Requirements,Expat_2520,Is it even possible to register if you are a non-immigrant?,"So looking at the n-400 form, part 11 #46 A:  Are you a male who lived in the United States at any time between your 18th and 26th birthday?",248
Selective Service Requirements,Expat_2520,"So looking at the n-400 form, part 11 #46 A:  Are you a male who lived in the United States at any time between your 18th and 26th birthday?","I was a nonimmigrant until I turned 26, right?",250
Selective Service Requirements,Expat_2520,"I was a nonimmigrant until I turned 26, right?",Does that sound right?,0
Selective Service Requirements,Expat_2520,Does that sound right?,"Should I just check ""No"" and move on?",0
Selective Service Requirements,Expat_2520,"Should I just check ""No"" and move on?",Or is this something I need to worry about?,0
What groups should you / must you disclose?,Expat_2521,"On the form to apply for US citizenship (N-400) Part 11, item 9A asks:   Have you ever been a member of, involved in, or in any way associated with, any organizations,   associations, fund, foundation, party, club, society or similar group in the United States  or in any other location in the world?",What would or would not count here?,92
What groups should you / must you disclose?,Expat_2521,What would or would not count here?,"Obviously membership in a political organization would, but presumably a local book club wouldn't?",0
What groups should you / must you disclose?,Expat_2521,"Obviously membership in a political organization would, but presumably a local book club wouldn't?",Where's the line here?,49
Digital nomad on tourist visa with registered business - registered citizen where?,Expat_2522,"If I stay in the Philippines as a tourist and I set up a company in say Hong Kong, how exactly is that possible?","In theory as I'm planning to move abroad in the long term and I won't be in Germany anyway, I should sign off from my place of residence and so on, right?",0
Digital nomad on tourist visa with registered business - registered citizen where?,Expat_2522,"In theory as I'm planning to move abroad in the long term and I won't be in Germany anyway, I should sign off from my place of residence and so on, right?",But how exactly is it possible to register a company as a digital nomad if you're not really registered living as a citizen in a specific country?,0
If I adopt Austrian citizenship can I live in the UK?,Expat_2523,Once I do this can I move to and live permanently in the UK (and continue to be self employed there)?,What are the delays involved or residence requirement involved?,0
If I adopt Austrian citizenship can I live in the UK?,Expat_2523,What are the delays involved or residence requirement involved?,"Can I for example, move to the UK and live in the UK indefinitely immediately after acquiring Austrian citizenship?",0
Exchange from EU to UK driving licence: is it worth it? Will that make the insurance cheaper?,Expat_2524,"In terms of insurance, will that have a negative impact?",Should I exchange it for a UK licence?,0
Can I look for work in Germany as a visitor?,Expat_2525,Is it possible to apply for jobs if I come to Germany as a visitor ?,"Has anyone tried this, entering as a visitor then look for a job ?",560
Would a native English speaker need to buy the study materials for an English proficiency test?,Expat_2526,Are tests like this easy for native speakers?,Should I buy the study materials?,72
Dual Citizenship travel to Cuba via America,Expat_2527,If a person already has dual citizenship (specifically American and Dutch) but was born Dutch are they still required to follow travel resrictions to Cuba?,Would such a travel under a Dutch visa be detrimental to a US citizenship?,337
"For H-1B visas, what are job codes, what are they for and how are they chosen?",Expat_2528,How does the immigration lawyer decide which job code to put on there?,Is there a minimum and maximum salary associated with each of these job codes?,0
Provisions for US Green Card Applicants not planning to stay in US,Expat_2529,Are there provisions where the Embassy might grant me an exception of not having to immediately emigrate to the States or ask me to surrender my Green Card for a long term Visitor Visa?,Is there someone with similar situations who can shed some light on this?,0
Question about UK short-term student visa online application form,Expat_2530,"Should I answer ""No"" here?","Or I should answer ""Yes"" with some kind of offer showing that I'm unconditionally accepted ?",0
Question about UK short-term student visa online application form,Expat_2530,"Or I should answer ""Yes"" with some kind of offer showing that I'm unconditionally accepted ?",What is the name of the course?,2
Question about UK short-term student visa online application form,Expat_2530,What is the name of the course?,"Is it OK to answer ""research training""?",0
Question about UK short-term student visa online application form,Expat_2530,"Is it OK to answer ""research training""?",3.What level of qualification is expected?,0
Question about UK short-term student visa online application form,Expat_2530,3.What level of qualification is expected?,"Is it OK to answer ""master research training""?",0
ILR/US citizen: £18.6k threshold not met by wife's pension,Expat_2531,"My pension will be good, but will the threshold rule be applied to deny me leave to remain?",Would dual citizenship present the same barriers?,239
UK resident driving foreign-registered car,Expat_2532,Following information found here:  How long can I drive a EU-registered car in the UK?,I have a question on this bit:     lease an EU-registered car and use this temporarily in the UK   What does it mean?,0
UK resident driving foreign-registered car,Expat_2532,I have a question on this bit:     lease an EU-registered car and use this temporarily in the UK   What does it mean?,Does it cover car rented in another EU country from private owner (with rental agreement on paper and valid under this EU country law)?,0
Dual Citizenship and Brexit,Expat_2533,Will my past criminal record affect application to be Danish citizen?,"If it will, how can my name be cleared in UK online, since my health cannot allow me to travel there personally?",0
Made critical mistake regarding visa - didn't notice expiration for my mother in law - now in trouble?,Expat_2534,After wrapping up some family matters she went to go purchase a ticket to come here and found out that her visa had expired already?,What are my next steps now?,700
Visa for US citizen's fiancé/husband,Expat_2535,Ideal requirements   costs limited to the minimum necessary relative speed in the process: being able to set a date for a religious wedding (-> at the same time or after the civil one) in the USA at the end of summer / in the fall limiting the chance of being refused a visa dealing with as little bureaucracy as possible   What is the best way and what are the steps required for it to work?,"Bonus question  Would it be possible for us to have a religious wedding in the USA while I am in the United States only on the Visa Waiver program, while waiting for the results of a visa application?",36
Is there such thing as a Greek ancestral visa/passport,Expat_2536,"Is there a way one can apply for an ancestral visa, and ultimately obtain a Greek passport?",Does one have to give up your current citizenship?,0
Is there such thing as a Greek ancestral visa/passport,Expat_2536,Does one have to give up your current citizenship?,Is dual South-African / Greek Citizenship allowed?,0
"Lived in Italy and moved to Germany, do I have to file a tax return in Italy?",Expat_2537,So I have to file a tax return in Italy?,Edit:   This is not a duplicate of Do Italian Citizens living abroad have to pay taxes to Italy?,35
Would a US student visa refusal affect my UK Tier 4 visa application?,Expat_2538,I wonder if I should mention my US visa rejection in my UK visa application?,If yes will this rejection affect visa result?,0
What are the most practical ways I can get a car for 6 months in Addis Ababa?,Expat_2539,What are the various pros and cons of these options?,Is there other options I'm missing?,0
Working with an X2 visa in China,Expat_2540,"I am wondering if my visa is connected to the University, or my employer?","Meaning if I quit the current job, can my employer cancel my visa?",0
Residency as spouse of EU,Expat_2541,Wondering if I'm going to have a legal situation on my hands?,Am I in default on the timing to get my residency permit?,468
France Business Visa - Convention de Stage,Expat_2542,Is this the right document?,Is it mandatory to get it signed by French Authority (DIRECCTE)?,0
"On a Canadian work permit, which number is the work permit number?",Expat_2543,(like 1234 - 5678)   Which of these numbers is the Work Permit number?,And what are the other unlabelled numbers called?,0
Port of Entry vs Place of entry into the US,Expat_2545,"Now, coming back to my questions about the field in the form I-765, what should be my answer to the question:""Place of last entry into the U.S."" ?",Should it be Abu Dhabi(International Airport) or San Francisco(International Airport)?,0
Getting married in the US on an ESTA,Expat_2546,Question Should I still get an immigrant fiancé visa?,"If not, would I need to convince the immigration officer of my good intentions of not being an immigrant, and how would I do that?",0
J2 visa renewal,Expat_2547,"My question is, can he renew his visa inside the US?",Or he has to go back to Venezuela in order to do so?,0
J2 visa renewal,Expat_2547,Or he has to go back to Venezuela in order to do so?,Is it possible for him to renew that visa somewhere else?,0
J2 visa renewal,Expat_2547,Is it possible for him to renew that visa somewhere else?,Like Mexico or Canada which are closer?,0
What reasons are there to exchange an EU driving licence to a UK/GB one?,Expat_2548,Are there reasons to exchange it to a GB license anyway?,Is it enough to offset the £43 + various costs of exchanging?,53
I am going to the UK as a visiting researcher and I might stay later. I'm funded by a grant from home (USA). What sort of visa should I get?,Expat_2549,Would that count as compensation?,What's the call?,0
Schengen visa to a residency permit for a same-sex marriage in Germany,Expat_2550,"Is it true that the German authorities will ask me to exit the country and apply for a family reunion visa, even though I'm gay, Yemeni and my residency in Turkey will expire in August?",What if I applied for asylum;  would I still be able to live with my husband or I have to go to a refugee center?,59
Refusal of EEA Family Permit,Expat_2551,Could it have been overlooked simply because it was not part of the documents that were scanned in and sent immediately while our passports were sent separately via the VAC?,We would like to ask for assistance in deciding if we are to continue with the appeal or start a new application?,906
Ex-pats in the Philippines and the 'Real Property Tax',Expat_2552,Is it safe to assume that if I'm due to pay tax that someone will inform me somehow?,"I'm trying to get answers from other avenues, and I'll post if I have any success, but I don't really want to pay someone to look at this -- the information must be freely available somewhere, no?",220
Who to list as an emergency contact when living overseas?,Expat_2553,When one is living single overseas does it make sense to list an emergency contact who lives in the country of origin (assume it to be at least a 8 hour flight)?,"Does it make more sense to list a new, but close, friend in the country of residence as the emergency contact, so he or she can show up in person if needed?",0
Is it safe to send my passport my national ID with my application for a residence card?,Expat_2554,Can you make me feel better about this please?,Is it really safe to send such important documents away from the owner?,0
Is it safe to send my passport my national ID with my application for a residence card?,Expat_2554,Is it really safe to send such important documents away from the owner?,How long will they take to come back to us ?,0
Can a english(non-chinese) speaker survive living in Beijing?,Expat_2555,"So I guess real question is, how hard are those first couple months going to be?",Has any anyone else been in a similar situation and can tell me what it was like?,0
Non-EU girlfriend (wife?) following me to Germany - how can she work?,Expat_2556,"My main concern is, will she somehow be able to work as well when she eventually follows me to Berlin?","Lastly, does it matter where we would get married?",321
restriction about leaving with visitor visa an comback with short term student visa?,Expat_2557,Can I leave with my tourist visa and come back in a month with a student visa?,"If so, can it be the short term student or the tier 4?",0
Australian student visa rejected because of GTE. Will it affect New Zealand student visa?,Expat_2558,Will it affect a New Zealand student visa?,"Also, do I need to declare that I have had a previous student visa rejection?",0
Australian student visa rejected because of GTE. Will it affect New Zealand student visa?,Expat_2558,"Also, do I need to declare that I have had a previous student visa rejection?",What if I don't?,0
"Credit card - ""building credit"" and applying for cards",Expat_2559,I am also wondering if it is as good idea to apply for another credit card?,Will it harm or do any damage to my non credit rating at the moment or when credit does finally start to build?,0
US citizen coming to UK for work and subsequent studies,Expat_2560,"Visitor visa: Is it allowed to enter on a standard visitor visa, look for work, and then switch to the appropriate visa?",Would I have to leave the UK in between?,0
US citizen coming to UK for work and subsequent studies,Expat_2560,Would I have to leave the UK in between?,"Are these stipulations strictly enforced, or might we have a shot just saying we have been a couple since 2014?",184
US citizen coming to UK for work and subsequent studies,Expat_2560,"Are these stipulations strictly enforced, or might we have a shot just saying we have been a couple since 2014?","If so, what is the best way to find one?",300
US citizen coming to UK for work and subsequent studies,Expat_2560,"If so, what is the best way to find one?",Should I apply for internships as normal from job websites; or is there a smarter way to find vacancies?,62
US citizen coming to UK for work and subsequent studies,Expat_2560,Should I apply for internships as normal from job websites; or is there a smarter way to find vacancies?,Can I contact Tier 5 sponsorship bodies directly for help?,0
US citizen coming to UK for work and subsequent studies,Expat_2560,Can I contact Tier 5 sponsorship bodies directly for help?,Should I approach companies or universities directly for opportunities or research positions?,0
US citizen coming to UK for work and subsequent studies,Expat_2560,Should I approach companies or universities directly for opportunities or research positions?,"Do I have any hope of being taken seriously, or finding something in a timely manner?",0
US citizen coming to UK for work and subsequent studies,Expat_2560,"Do I have any hope of being taken seriously, or finding something in a timely manner?",Are there any other potential routes?,0
"As an EEA national in the UK for 5+ years, how do you get a ""permanent residence card"" or ""document that shows you have permanent residence""?",Expat_2561,"If you're an EEA national who's been in the UK for 5+ years, and you're pondering applying to become a British Citizen, what should you be doing on the proof of permanent residency front?","Do you ignore the eligibility section on the ""Apply for a UK residence card"" page and apply for the card anyway?",0
"As an EEA national in the UK for 5+ years, how do you get a ""permanent residence card"" or ""document that shows you have permanent residence""?",Expat_2561,"Do you ignore the eligibility section on the ""Apply for a UK residence card"" page and apply for the card anyway?",Or is there an alternate route you should be taking?,0
"As an EEA national in the UK for 5+ years, how do you get a ""permanent residence card"" or ""document that shows you have permanent residence""?",Expat_2561,Or is there an alternate route you should be taking?,Perhaps the document that shows you have permanent residence or section kicks in here?,0
Riding motorcycle in Sydney,Expat_2562,Is motor riding popular in there?,What is the process to buy and use a motor in Australia?,0
Dutch citizenship after years,Expat_2564,Is it possible to get the Dutch citizenship now having a Dutch mother and a German father and being born in 1978?,And if yes would your own children get the Dutch citizenship as well?,0
"Living in the Netherlands, working in the UK",Expat_2565,"How (if it's even possible, or worth it) would I go about living in the Netherlands, yet working for UK clients and earning pounds sterling by doing so?","Also, what is the protocol for working freelance in the Netherlands?",0
"Living in the Netherlands, working in the UK",Expat_2565,"Also, what is the protocol for working freelance in the Netherlands?",Could anyone help me with this?,0
I live in New Zealand and have a job offer from an Australian company. It's a remote position. Can I stay in New Zealand and work?,Expat_2566,Can I apply for a New Zealand Visa with a remote job?,Should I get paid in Euro into my European account ?,0
Working in Switzerland with a Romanian passport,Expat_2567,Does the restriction for Romanians and Bulgarians also apply if I already have a job when I arrive?,"If it does, is there an option to request a working visa based on other factors?",0
Should (or can) I submit my academic degrees while applying for permanent residence in the US?,Expat_2568,"Since I hope to apply for a job in technical field later on in the US, should (or can) I submit my academic degrees to the USCIS while applying for the permanent residence?","If not, how will my future employer verify my academics?",0
Studying in another EU country as a EU long-term resident,Expat_2569,"Would I then pay the same amount of tuition fee as a Dutch person, which is significantly lower than the tuition fee for an Non-EU national?",Or is my enjoyment of such rights limited to the Netherlands only?,0
"Health Insurance in Austria and ""Fragebogen zur Unfallerhebung""",Expat_2570,Should I ask the help of a lawyer?,Are there institutions which can help me?,0
"Health Insurance in Austria and ""Fragebogen zur Unfallerhebung""",Expat_2570,Are there institutions which can help me?,What are this questions finalized to?,0
Two questions about South Africa and crime,Expat_2571,What happens if there is ever a blackout in the neighborhood?,Do the complexes have power generators that kick in in those situations?,0
Two questions about South Africa and crime,Expat_2571,Do the complexes have power generators that kick in in those situations?,What is the policy and prevailing culture about individual gun ownership?,0
Two questions about South Africa and crime,Expat_2571,What is the policy and prevailing culture about individual gun ownership?,"Is it relatively common for residents to carry a gun, like in some parts of USA?",0
"Do I need to fill out an AR-11, if my address is the same as I get my Social Security to?",Expat_2572,"Does it mean they have this as my permanent resident address, or do I have to fill out an AR-11?",What are the consequences for late filing?,0
"Do I need to fill out an AR-11, if my address is the same as I get my Social Security to?",Expat_2572,What are the consequences for late filing?,"If this is required, what should I put under ""old address""?",0
Skill assessments for Australian PR process,Expat_2573,For this visa would both of us have to get our skills assessed by Australian Computer Society (ACS)?,Or is it OK if only the primary applicant gets the skill assessment?,0
Canadian living 6 months in Korea - need advice on ARC (Alien registration card),Expat_2575,But how can I apply if I'm not on a special visa?,Anyone been in this situation before and can help me out?,0
Driving car in France on non-French driving license,Expat_2576,How long can I drive without French (and without EU) driving license?,"How can I convert or permanently exchange my Dubai, UAE licence into a French driving license - what are requirements/process?",0
"Dual citizenship Italy/USA, Italian resident, do I need to pay taxes in Italy for a job for a US client?",Expat_2577,Is it possible to pay taxes in USA on one job (service work-self employed) that I did for an American client / USA resident that was paid into an account in USA ?,Or do I have to pay the taxes on it in Italy?,0
"Dual citizenship Italy/USA, Italian resident, do I need to pay taxes in Italy for a job for a US client?",Expat_2577,Or do I have to pay the taxes on it in Italy?,"What I was trying to understand is can I pay taxes on the work I did in USA only in USA, not where I am resident, Italy?",301
Ontario open work permit: What next? Can I travel?,Expat_2578,What are yet my responsibilities?,During the duration of a work permit can I travel to Europe and back in Canada?,0
Authentication of US birth certificate before Guatemalan wedding,Expat_2579,"The web site for the US Embassy in Guatemala says that to get married in Guatemala, I must present my passport and birth certificate and that     Any non-Guatemalan documents presented to the marriage registrar must first be authenticated by a Guatemalan Consul in the United States   Is this accurate?",Do I really need to get my birth certificate authenticated in the United States?,0
Authentication of US birth certificate before Guatemalan wedding,Expat_2579,Do I really need to get my birth certificate authenticated in the United States?,I can't do that after I've arrived in Guatemala?,0
J visa: how to handle gap between appointments?,Expat_2580,What possible options does she have to be able to accept the position at Y?,Is there any way out of this situation?,0
Moving to Germany with my EU girlfriend,Expat_2581,How can I stay with her?,Can we get married here and we stay together?,0
Moving to Germany with my EU girlfriend,Expat_2581,Can we get married here and we stay together?,Or can we apply to live as partners?,0
German courses in Rostock,Expat_2582,"(I am also aware that there might be state sponsored or university courses that might be way cheaper, but I'd like to try the ""commercial"" courses first)  Question: any suggestions/ideas about which one to try first?",Any idea of the costs?,0
United Kingdom Difference between NN4B and NHS number,Expat_2583,Question: Is NHS number generated in a different way for newborns than for people in general?,Or what is the difference between the way of generating these two numbers?,0
United Kingdom Difference between NN4B and NHS number,Expat_2583,Or what is the difference between the way of generating these two numbers?,"If there is a difference other than the way of generating, what are they?",0
Left The Netherlands in the middle of the year. Am I eligible for tax refund?,Expat_2584,Should I expect to get some tax refund from The Netherlands for 2014?,"If yes, when will this occur?",0
Left The Netherlands in the middle of the year. Am I eligible for tax refund?,Expat_2584,"If yes, when will this occur?",Do I need to fill in some forms in order to ask for this refund or will it be done automatically if I keep my Dutch bank account open?,0
Left The Netherlands in the middle of the year. Am I eligible for tax refund?,Expat_2584,Do I need to fill in some forms in order to ask for this refund or will it be done automatically if I keep my Dutch bank account open?,Is there some English-speaking agency that can help me sort this out?,0
Entering USA on E3 visa more than 10 days before the start of the job,Expat_2585,Is there a way to enter USA earlier?,Would it be possible to enter first on the tourist visa and then 10 days before I start my job go to Canada (I'll live very close) and re-enter USA on E3?,119
How pensions work for a French person working in Japan,Expat_2586,How do pensions work in that case?,"Do years in France and years in Japan get counted automatically, or do I have to do something special?",0
Do I need a visa to work for a university in the US from Europe?,Expat_2587,Do I need to extend my J1 visa for these three months if I'm not going to travel to the US during that time?,to transfer a J1 visa than creating a new one (H1B I guess)?,174
UK ILR/Permanent Residency Automatically Canceled after 2 years of being overseas?,Expat_2588,Can I travel on the ILR/residence permit which has no expiration date?,Or has my ILR visa automatically been revoked since I have been away from the UK for more than two years?,0
Canada: How to create Job seeker account in Job Bank?,Expat_2589,My question:  What is 'Job Bank'?,How do I create a job seeker account?,0
How do the new 'Right to Rent' checks affect people wanting to rent accommodation in the UK?,Expat_2590,"What are the restrictions that could prevent a visitor, worker, student, spouse, or tourist from renting a flat or apartment?",What are the penalties?,0
How do the new 'Right to Rent' checks affect people wanting to rent accommodation in the UK?,Expat_2590,What are the penalties?,Must I show a prospective landlord my ENTIRE travel history?,0
How do the new 'Right to Rent' checks affect people wanting to rent accommodation in the UK?,Expat_2590,Must I show a prospective landlord my ENTIRE travel history?,Can the landlord make photocopies and thus expose me to identity theft?,0
How do the new 'Right to Rent' checks affect people wanting to rent accommodation in the UK?,Expat_2590,Can the landlord make photocopies and thus expose me to identity theft?,Will the landlord keep my documents safe?,0
How do the new 'Right to Rent' checks affect people wanting to rent accommodation in the UK?,Expat_2590,Will the landlord keep my documents safe?,"Most importantly, how much extra time should I plan for when renting accommodation to allow for this new rule?",0
i-864 Affidavit of Support and Welfare Reform Act section 403(c),Expat_2591,"I see that in the i-864 form there is this section:      ""What Other Consequences Are There?","My questions are:   Does it mean we can apply ""emergency Medicaid"" and do not fear that we would have to re-pay it back?",987
Is it possible to pay no income tax by moving in EU?,Expat_2592,"I work online and my clients are from all over the world: In any given year, I stay 100 days in A, 100 days in B and 165/6 days in C.  So where am I obliged to pay income tax?",Does this plan work?,19
Is it possible to pay no income tax by moving in EU?,Expat_2592,Does this plan work?,"If yes, where can be A, B and C?",0
Is it possible to pay no income tax by moving in EU?,Expat_2592,"If yes, where can be A, B and C?","If not, why not?",0
Is it possible to pay no income tax by moving in EU?,Expat_2592,"If not, why not?",and where should I pay taxes at the end of the year?,0
Applying for EEA Family Permit UK,Expat_2593,"After checking the procedure I found 2 things confusing and one thing scaring me: , Question 8.2.9     Have you lived with the EEA National in a relationship like a marriage or civil partnership at any time (including since a wedding or civil partnership ceremony)?",Question 8.9.1     Where do you and the EEA National plan to live in  the UK?,33
Applying for EEA Family Permit UK,Expat_2593,Question 8.9.1     Where do you and the EEA National plan to live in  the UK?,"Are pictures of us together, and our conversations enough a proof?",499
Entry/Exit Data for UK,Expat_2594,As I did not buy my last exit ticket nor have contact with the person who did buy my flight - how do I find out this information?,Will this data still be stored (from Jan 2015)?,0
Entry/Exit Data for UK,Expat_2594,Will this data still be stored (from Jan 2015)?,Does it matter that I have a new passport?,0
Does a person lose their original citizenship when they become a naturalized citizen in the United States?,Expat_2595,"My question, does she retain her citizenship to Peru?","If her citizenship was renounced wouldn't we have official documentation showing it, issued from either the US or Peruvian governments?",0
