Index,title,body
2050,"Is it safe to take a small (such as a robo or chinese) hamster in airplane, or can they ""explode""?","I am planning to fly from USA to Hong Kong and wanted to take my small chinese hamster with me. My understanding is that a hamster would probably have to ride in the cargo hold with other animals (dogs etc).  But I was told by a friend that very small animals like the chinese or Roborovski hamsters are unable to deal with the cabin pressure (or lack thereof) in airplanes. What that friend told me made it look like as if the hamster might explode.   This sounds like an urban myth to me but is it correct? Is it safe to take hamsters on an airplane, or should I instead try to find someone to take care of it here while I am abroad? "
2051,Dog obedience scent discrimination,"I've been watching this video from Cruft 2015 , that's a demo from obedience winners.  If you fast forward to ~10' there's the scent discrimination exercice.  It seems that the correct cloths have a red mark on them. Is it always the case? Won't the dog just pick that one all the time then?  Edit: again in this video where the correct cloth is clearly different from the others. "
2052,how can I tell if my silver shark is pregnant,"I have two silver sharks in my aquarium. Today I noticed that one seems to have a couple of bumps on its under belly (see pic) also is hiding at the back of the tank, but usually swims around in the open area. How can I confirm if this is pregnancy/carrying eggs (sorry I'm not sure of the biology on this), or something wrong with the fish? Also if pregnant what steps should I take next?  Shark1 not pregnant Shark2 possibly pregnant Shark2 possibly pregnant "
2053,Red flesh coming out my turtle's tail,"I have two turtles in one tank. One of these turtle, day before yesterday got red flesh coming out of its tail, other one was pulling it out.   I removed the hurt turtle from the aquarium and put it in a tub.Its perhaps its dick coming out of its tail, I saw here [website]Since turtle's dick (not sure it is dick)it has stopped eating and dick is also not going back. I am so worried, dont know what to do?  Here are few pics, showing how it looks:    "
2054,"Sit and down at a distance, should I ask someone to be my ""assistant""?","Clicker training and positive reinforcement are my way to go and I think I have a proper understanding of these principles.  However, it is very rare to see tutorials, videos or live training with two people, one being the ""trainer"", the other one being the ""assistant"".  So for example, would we benefit from that while training for sit/down/up/etc. at a distance?  I can imagine letting my dog sniff around while someone keeps him on a loose leash, then I call his name, get his attention and ask him to sit. My dog will most probably come towards me before sitting. Then having someone next to him to prevent him from doing so could be a nice help. I would do that with a dog that already good training with sit/stay at a distance, so that the assistant would just need some gentle leash pressure to stop the dog and wait until he sits.  Does anyone have experience with that? Could it be a real plus or do you have argument why this is a better way? "
2055,Should we crate our puppy during their first car ride?,"If a puppy has yet to be introduced to a crate, is it more stressful to crate the dog (and thus possibly create a bad association with the crate) or should we try some other method of transporting the pup during his/her first ride home?   I was thinking I could possibly sit in the back of the car and hold the pup on my lap by the collar while petting and soothing the pup, but this seems a recipe for disaster.  Should we just toss a treat (puppy kong?) in the crate and hope for the best? Or is there a way I haven't thought of? The ride should be a mere hour to ninety minutes, depending on traffic.  "
2056,What if a cat seems annoyed by her whiskers?,"My cat has long whiskers. And she constantly rubs those whiskers on things, like they itch.  I read up a bit, and it says that's just their way of declaring ownership with scent glands and such.  Okay, case closed.  Except it really seems like she's frustrated with the sides of her face.  And if you physically grab her whiskers and just kind of pull on them, she seems more satisfied than annoyed.  Like she's happy you're pulling on them, and if you rub the base of the whiskers she seems even happier.  As a human who finds beards being itchy and wanting to shave, I am wondering about her point of view.  I've read about trimming whiskers being cruel because cats want to use them for knowing how wide their bodies are etc.  But she is clearly having issues with it and I can literally tug on the whiskers and she seems more relieved than annoyed.  Is there any record of overlong whiskers actually annoying a cat?  Has a cat ever seemed happier after a whisker trimming?  The cat hates nail clippings too, but foregoing that meant she cut up her ear scratching it.  Is there something foundational about whiskers where it is not something you should ever worry about because ""they are supposed to be as long as they are due to cat science"" ? "
2057,Why does my Maine Coon dig around his water before drinking?,My Maine Coon digs around his water dish before drinking. Is this something that's common with  Maine Coons?   Why does he do this? 
2058,Alternatives to neutering a male cat,"Our male British Shorthair is a bit over 4 months and reaching the age we should consider neutering him if we want to avoid spraying and other side-effects of him sexually maturing.   Still, as a young cat he is very mild tempered, and always stays indoors in a spacious apartment on a high floor.   Is there any chance to avoid the annoying parts of sexual maturity without neutering him? Can perhaps the fact that he will not be coming in contact with other cats prevent him from marking his territory by spraying? And what about developing aggressiveness when he is in heat?  And are there any (perhaps pharmaceutical) alternatives to surgical neutering? "
2059,Rabies from a cat? Under what circumstances?,"In the country where I live there has been a mild rabies outbreak, which in turn has prompted the authorities to enforce obligatory vaccination of all cats and dogs, even ones which don't go out. It's an issue that (according to my vet) may put the cat's life in danger since the spot of the rabies vaccine has a higher possibility of developing a tumor in the future.  Of course a cat can (even playfully) bite or scratch you, but is there a real danger from that? And how can a cat kept inside contact rabies? Is rabies possible to be contacted by the cat even without being bitten or scratched by another ill animal e.g. by contacting bat feces? "
2060,Why should I take a cat to a vet for regular check-ups?,"Cats are healthy animals in general, aren't they? Now I just noticed ""regular vet check-ups"" mentioned twice (only twice - I searched) here in Pets. (link, link)  So far I've taken our cats to a vet only for their vaccination(s) and de-sexing ops, or if there is a health issue at hand. This means a visit to a vet once every two or three years, depending on the vaccination renewal period. That does not sound like what is meant with ""regular check-ups"", which sounds like twice a year at least, if you ask me.  Why should I take a cat to a vet for a check-up, if I don't notice anything amiss with the cat? "
2061,My cat has started licking paper; what does this mean?,"One of my cats (the one who needs to be discouraged from biting, in fact) has, in the last few days, started licking papers that he finds around the house (mostly on my desk).  He last saw the vet two months ago and all was in order then, and I haven't observed any other behavior changes or suspicious symptoms.  We've made no (known) changes in his environment (indoor cat) or diet.  He has toys to chew and otherwise play with (that he likes), and I try to make sure he gets enough interactive play time.  He's not chewing on the paper, just licking it.  He seems to prefer photocopies and laser-printed pages to other sorts, and has shown no interest in newsprint, magazines, or books.  What might be prompting this new behavior?  Or is it just that cats are weird sometimes and he's just going through a phase -- spring is in the air, or something like that?    Update: six months later he still does this (and I stop him when I see him doing it), so it wasn't just something seasonal.  He's been to the vet since I asked this question and the vet found no problems in his mouth or his bloodwork.  It is possible that he only does this when I'm around (I wouldn't know, not having a cat-cam); I now wonder if it's a weird way of demanding attention.  (Male, neutered, indoor-only, estimated age 6-7.) "
2062,"My Maine Coon sometimes vomits hair-balls, should I be concerned?","From time to time we come back home and we find rather disgusting hair-balls vomited by our Maine Coon.  From what I read these are hair-balls and it might be normal that the cat vomits them. However I don't know if at some point I have to worry.   The cat has to eliminate the hair-balls. Is it normal to vomit them? Does an increase in frequency means that something else is wrong, like a change in the food? What can I do to prevent these vomits? (annoying for the cat I assume)  "
2063,Allergies to cats developing after six months?,"I recently gave away our one year old Persian male cat after keeping it for 10 months. After 8 months of keeping our cat, my wife developed asthmatic symptoms, but since we gave the cat away my wife is fine.  Was it the cat or something else? Or is it possible to have such symptoms after 8 months of keeping cat?  And secondly, is there a possibility she will have same problem if we keep a dog? "
2064,What live plants are safe to plant in a vivarium with an Emerald Swift?,"I recently bought an Emerald Swift, and want to add some live plants to his vivarium. What live plants are safe for me to put in there with him? He's an obligate carnivore, so I can't imagine that he'd really nibble on any of the plants, but are there some plants that I shouldn't put in with him?    Here he is looking grumpy:   "
2065,Is there anything special I have to do for a skinny pig?,"As a kid, I had many many guinea pigs. I loved them, they were cute, and fun, and relatively easy for me to take care of. I was considering getting another one now that I am an adult, and then I saw skinny pigs. From what I can tell, they are a lot like guinea pigs, but hairless.     Keeping that in mind - if I decide that this is the pet I want, is their care the same as the average guinea pig? The person at the pet shop said that it was, but I know sometimes that people at pet stores don't know everything about every animal, so I wanted to make sure I was best prepared before I took on a new pet.   Do I have to do anything differently with a skinny pig than I would with a normal guinea pig? "
2066,Why do my cats twitch when they're sleeping?,"When both of my cats sleep they start to twitch, all over their bodies. their paws/toes, ears, whiskers, tail, even their sides will all twitch as they sleep. It's cute because it looks like they're dreaming about catching a mouse or something, but it seems detrimental for actually getting rest. They don't do it all the time while they're asleep. More so when they first fall asleep, then off and on while they continue to sleep.  I know it's normal for humans to move around in there sleep, rolling over to a more comfortable position and things like that. But this seems almost too violent of movements to be constructive to getting a good night's sleep. So why do they do this? Are they dreaming? "
2067,How do I keep my neighbor's cat from defecating in my yard?,"One of my neighbors (not sure which one) has a cat that keeps defecating in my yard, I keep finding remnants every other day.  While amusing, I don't have time to build the motion activated scare machines depicted in these videos     How to stop cats pissing on your car How to stop cats forever   However, commercial, and home made scented products seem to have mixed reviews:   shake away liquid fence citrus sent   Further, it seems that using a low voltage electric fence to deter cats and dogs is not allowed in the US.  What cat deterrents actually work? Are there other ways to keep a cat from defecating all over my yard?    Related: How can I keep my neighbor&#39;s dogs out of my yard? "
2068,Why is it not common for cats to be taken for walks?,"I often see people out walking their dog to get them exercise and fresh air. However, I have never noticed someone taking their cat for a walk, although I have seen cat harnesses and leashes for outdoor activities with felines.   Why is it less common for cats to be taken outside for walks? Don't they need exercise and fresh air, too, (especially when they're young and hyper and active) or do they get enough indoor play-time? "
2069,What should I consider before allowing my pet to be a blood donor?,"I searched for pet blood donation online and found there are several organizations.  I don't have any numbers, put there are potentially hundreds in the USA.  Looking at few sites, it appears there is no 'standard', this claim by one organization The only veterinary blood bank licensed by the USDA and the California Dept. of Food and Agriculture. We are inspected and approved for shipping by the Canadian Ministry of Agriculture. implies there are significant differences in quality across the available organizations.  So if I was considering allowing my pet to be a blood donor, what should I look for or consider before allowing them to participate?    If I have more than one emergency vet to choose from, what kind of questions should I ask about the source of their blood supply, while doing my pre-emergency research?  "
2070,Why do some cat's behaviors change when there's a full-moon?,"I've been living with several cats for many years. All of them are lovely and good natured. But I observed some very interesting thing; two of them really change their behavior during the full-moon phase. All routine behaviours change, they start to fight with each other, and start to scream insanely all day long, without any reason.  Are there any studies, or has there been research done about this weird and interesting circumstance? Is there a link between the full-moon, cats, and the term ""lunatic""? "
2071,Are rawhide bones or natural raw bones potentially dangerous for a dog?,"Chewing can be a very rewarding activity for dogs and it also provides mental stimulation and helps clean their teeth. So I'm planning to give a bone to my dog from time to time, to keep him busy, but what is the better choice?  I've read this question Are chicken bones dangerous for dogs? where this answer discusses the dangers of cooked bones. So cooked bones are out.  That leaves two choices: rawhide bones or natural raw bones. We can also distinguish between the regular rawhide bones and the pressed rawhide bones.  Can they be dangerous for the dog? Is one choice better than the other one? Should I avoid bones altogether and use rubber chew toys? "
2072,How can I get rid of a goldfish,"A few weeks ago my wife rescued a goldfish from a public fountain. We put it in a fishtank lended by our neighbors then we installed a filter and some decorations.  The thing is that :   after a few days the kids lost interest, I'm not sure the tank is big enough for the fish (16 liters)  I don't like cleaning the tank so I ""will do it tomorrow"" and the poor guy basically lives in yellow / green water   How can I get rid of it? Can I put it in a river?  Thank you.  Edit  Thank you for your answers!  Just to be clear : I asked this question to avoid any kind of animal abuse of course.  By chance, my aunt installed a pond in her garden yesterday. She agreed to take my fish and plans to add more of them in the next days.  Edit 2  Ok it's done : I gave the fish to my aunt. She decided not to put it in her new pond but in an other one she had before but I didn't know. It's 100 times bigger than my tank, there is vegetation and other fishes. There is a filtration system and oxygenation system. The water is super clear. Some of the fishes in there are 15 years old so I think the little guy will be alright. "
2073,Why does my cat LOVE coconut oil?,Just curious if anyone understand why my cat seems to go crazy for coconut oil?   Do they have different ways of perceiving taste than us?  I have tasted the coconut oil and the flavor is very mild. I don't understand why he likes it so much. 
2074,Why is my dog very weak and having difficulty to move?,My dog has been with us for 14 years. He's not a pure breed but probably around 3 feet long.   I woke him up yesterday to give him some food. And he could not stand up properly to eat the food. He tried his best and his legs were just weak and wobbly until he started panicking and howling but still unable to stand. After 20 mins of eating he calmed down and was able to stand. But he's having a hard time walking and a little wobbly. Is this a nerve issue or muscle issue? Can it be supplemented with vitamins? 
2075,What percent of cats are 'lap cats'?,My male ginger tabby cat just loves to come curl and sleep on my lap while I work on my desktop which is heart-warming most of the time.  But I've read that many cats prefer to stay/sleep at a certain distance from their owners. So I'm wondering how common is this lap-loving behavior among cats? Is it more prevalent among certain cat breeds?  
2076,Possible trip away from home for 7-10 days - 3 cats in household - cat sitter or cattery? What to look out for?,"I have 3 'mature' cats (age 7, 7 (littermates) and 12). All get on fine and often hang out and nap together, eat together happily, use the same litter boxes etc.  We have been taking a few overnight trips and leaving the cats at home overnight with enough supply of food, water etc. We remotely monitor the house with smart cameras to make sure everything is ok. While away the cats don't seem upset in any way, in fact they seem to enjoy the napping time and eating whenever they want - although they are pleased to see us when we get back!  I did once take a trip of about 4 days and had a neighbour drop in twice a day, which went ok but I don't want to impose on neighbours for much longer than that as that's a bit cheeky! (And the neighbour isn't really a cat person!)  Now we are potentially planning a trip away from home for around 7-10 days.  The options seem to be to book the 3 into a cattery or to get a cat sitter (we don't have a suitable person nearby who we could rely on to come by daily or twice a day).  Which do you think is a better option? To book the cats into a cattery or get a cat sitter to visit them at home?  Here's what I have thought of so far:   Cat sitter - stay in familiar surroundings but potentially left alone for much more time in total. Cattery - secure environment, no chance to 'run away' thinking that we are not coming back, more interaction? - unfamiliar environment.   What should I look for in a cat sitter or cattery? (e.g. some of them send photos and updates via WhatsApp or similar which I like the sound of!) "
2077,Hens and no rooster : What happen to hen and their unfertilized eggs?,"I looked for the answer but didn't manage to get clear informations.  If I have a bunch of hens, but no rooster, hens will lay unfertilized eggs (AFAIK).  From what I read, hens will brood them anyway, but then what ??   How long ? Will they notice at some point that the eggs is not going to hatch/gets rotten ? Will they die brooding ""for nothing"" at some point ?   Eggs will rot at some point, what happen to the hen then ?  My main question is :  1) What happen to the hens and to the eggs if I don't pick the unfertilized eggs ?  2) What happen to the hen if I do pick some eggs, but not all of them ?   3) What happen to the hen if I do pick every single egg ?   2) and 3) are kind of related to 1), I can ask other questions if necessary, but I think it's close enough so that one answer can cover every scenario. "
2078,How clean are pets?,"I am troubled and afraid of pets because of hygiene reasons but almost everyone is telling me I should not consider hygiene as a reason to avoid them and be appalled.  I am a person that loves hygiene. I dislike and avoid physical contact with humans when dirty and/or sweaty.  How clean are pets by human hygiene and human medicine standards? Can a human not allergic to them get moderately sick because of contact with their dirt, mud or anything else they bring in?  I have had my fair share of health burdens.  I am a cancer patient (Pilomyxoid Astrocytoma in the Pons of the Brainstem, I have right eye extremely blurry vision after scaring of a corneal ulcer due to sterile, exposure,friction ceratitis(corneopathy) because my right lacrimal gland does not produce tears. Right sided absolute cofosis. And paresis or paralysis of several nerves. My left side vision and hearing are not that much affected. I have complex partial epilepsy due to cancer.  My Question is:  How clean are pets by human hygiene standards? "
2079,How to stop my cat from urinating on the new carpet?,"My kitty is 12 years old. He's indoor/outdoor. We moved a couple months ago and now either the door is left open so he can come and go freely, or he's trapped inside. He hasn't tried to get me to open a door at this place, he either goes out if it's open or seems content to stay in...except this.  He has never had issues using the litter box. Even if I forget to clean it for a few days, he's never urinated outside of it.  I bought a new shag like carpet for the living room. It's beautiful. It adds color, my toddler loves it, it's soft...and my cat wants to pee on it. Not a specific corner, he's tried all over it (it's 5' x 7'). He looks right at me and squats down. I've only not stopped him once. I haven't seen him use the litter box since I first caught him, but there aren't other random places being used and it's not somewhere I would know for sure (I have two cats so it's been used but could just be my other kitty who I have seen). He hasn't tried to urinate on the carpet when the door is open to the outside, only when he's trapped in, but it's getting colder and I can't leave it open forever soon.   I took him to the vet - no medical issues they could find.   I don't want to get rid of this carpet. I love my cat more obviously but I also can't have him urinating in the middle of the living room where my two year old plays.   Is it the texture? We've never had a shaggy carpet before. Is there a way to get him to stop? Do I just need to give up my beautiful rug? "
2080,Is cheap human food for street dogs good for their health?,"I live in a place where there are lots of stray dogs. The number is quite high. I try to feed most of them but they are a lot in number. I'm a minor and do not earn much, so I feed them some cheap food but it's not at all bad food and it's only one thing most of the time, biscuits. They can hardly get hold of food like this.  I have some friends that help but they are also minors and cannot afford quality food because their parents and ours don't agree. It's okay. They help us to get doctors when there's a serious problem but not for everyday food.  Ingredients of that particular biscuit:    Sugar Salt Invert Sugar Syrup Edible vegetable oil IN 223 (Dough Conditioner) Wheat flour Baking soda Milk solids Emulsifier (diacetyl tartaric acid, IN 472 esters of mono and diglycerides of edible vegetable oils) Raising agent IN 503(ii) (Ammonium hydrogen carbonate)   We collect money and buy these biscuits in bulk.  There's been a rumor going around too that these things damage the dog's liver system. I don't know if that's true or not.  Is this harmful for them? If it is then what should I switch to which can be cheap? (not asking to recommend the food, not the actual question but just a hint can be very helpful) "
2081,What could I feed a dog if my budget is small?,"After reading this question: Is cheap human food for street dogs good for their health?   I thinking about cheap foods for dogs (for example stray dogs one wants to support), if one does not have the budget to buy common dog food.  Which foods could I serve a dog, if the aim is to feed very cheaply and as healthy as possible? "
2082,Two pet cats suddenly fight,"I have had two cats, 4 years old, that I raised from kittens. One boy, one girl. They've tolerated each other and can sometimes be seen sitting on the same perch together. They have their moments of ""UGH I hate you!"" and bat at each other and yell, but what they did this morning was so different.   They puffed up, screamed, and fought light two absolutely feral cats on the street. I had to leave for work, but I'm not convinced I'll be going home to living cats.   Could a feral animal outside set one cat off? My girl cat was at the window when I heard the commotion. I went over to check it out and she had flown into a fit which, I assume, made my boy cat panic and then they went at it. I was definitely caught in the cross fire trying to pull them apart. I was definitely panicking, which I know doesn't help the situation, but I wasn't sure what to do. By the time I left for work, they were under different pieces of furniture yelling and hissing at each other.   I spoke to them calmly and could pet the boy cat, but the girl cat was still completely nuts. They were both wholly different cats I'd never seen before. I've seen cats fight. I've seen my cats fight. I have never seen aggression like this ever.   What would have caused this? Will they get over it? Is there anything I can do to help mitigate cat fights like this, without sacrificing my own skin? Would it be best to leave them alone for the day to figure things out?  "
2083,Goldendoodle puppy outsmarting us for going outside / coming in?,"Background  So we have a Goldendoodle that is about 8 months old now and has learned many things so far. She knows that if she goes to our side door, we will open it, and she gets to go to our fenced in yard to goto the bathroom.  When she wants to come in she does the reverse, where she goes to the door and barks a few times to be let in. This is great so far!  First Problem  This part is good for bathroom training but she also realizes that outside = play as well so she will constantly go by the door and bark many times a day to go play outside. The actual play itself isn't really a bad thing but more of an annoyance that she will go there so often. We can usually tell based on when she eats or drinks if she truly needs to go out for bathroom or just wants to play. If ignored at the door she will eventually go find something else to do inside.    So how can we curb this so she still goes to the door when needing to goto the bathroom but not constantly all the time? Is it bad that we ignore her whens he goes there if it is just for play?  Second Problem   For the same process, if we want her to come inside (like if we are heading out or something else) we will call her name followed by ""Come"". She will come to the door and sit at the bottom (which drives me nuts). We have tried using high value treats to get her to come up the stairs which works about 50% of the time but now I think she may be waiting a the steps because she knows if she waits there, she will get a treat to come up. We do give her treats when she comes in by herself as well to try and show that she gets it either way for coming in. So I feel like she is a very smart dog here and am unsure how to get her to come in more consistently so does anybody have any suggestions? "
2084,We found a dove. How do we care for it?,"We found one dove from outside so I want to know how old this bird is and what I can do for it?  I searched the internet and, based on it's photo shown below, I think it must be an adult.    This link suggests feeding carrots:     Doves should be offered fresh fruits and vegetables alongside seeds   and pellets. These add diversity to the bird's diet and give it a wide   variety of nutrients. Some items to give your dove include lettuce,   kale, broccoli, carrots, and apples   The photo of this bird shown below:    And     How long does it need to stay with me and what care does it need?  Update:  It has been better, although one week ago when I let it to try flying in my room, it's left wing has been fixed but now it has been stopped.   I am scared and haven't let it try flying in my room again so I put it in a cage in our house yard. Here are some pictures of it:    And this is its food (Is this enough / too much?):    I would greatly appreciate it if you kindly give me some feedback on this question. "
2085,training middle-aged cat to excrete outside,"summary: ~10-year-old female has been venturing outside for several months, after (per unverified claim) having been an indoor-only cat. She will come inside to excrete (urinate, defecate), then go back outside. How to train her to excrete outside?  details:  I have lots cat experience, but have never hosted a cat who was able to go outside but would not also ""go"" outside.  In April 2018, my mother got a cat from the local pound. (I do most of the catcare as part of eldercare.) The pound folk said the cat was 9 years old, had been indoor-only, and been declawed (front only) by her previous owners (as well as spayed). She was also definitely box-trained (very quickly taking over the local box), but has some non-standard excretion behaviors:   She will occasionally urinate (though not, fortunately, defecate) in the bathtub. This doesn't bother me--in fact, I prefer it, since it just goes down the drain without using up cat litter. (FWIW, she will not urinate in the adjacent shower stall, though she will go in there and look/sniff around.) She will not excrete outside: in fact, she will go out (unfortunately requiring someone to hold the catdoor (or another door) open--but that's a topic for another question), then come back in (which she usually does herself--i.e., she readily opens the catdoor from the outside but not the inside), excrete in litterbox or bathtub, then go back outside.   How to convince her to excrete outside?  Some additional data which may be relevant (or not):   She's the only cat in the house, and possibly the only cat in the neighborhood, though I occasionally see/hear evidence of ferals. Fear does not seem to be a factor, as she readily goes out and sniffs around, or sometimes just sits outside and watches. (She's not much of a hunter--having caught only 1 of the abundant local pocket mice, of which one of her predecessors caught at least 1 a day--but when one of the local rabbits ambles by, she and the rabbit will sit and stare at each other for amazingly extended periods.) I currently let her go outside only during (or just before/after) daylight  due to her inability to climb. She very much likes to go out at daybreak and nightfall, and would probably go out later at night if allowed. She has never, in my experience, gone farther than ~20 m from the house. This is not due to frailty--she's quite fast, and an excellent jumper, for a cat of her age and (rather small) size--but she's just not an exploring cat at present.  "
2086,My pet has a superficial wound on his foot. He's limping. How can I relieve his pain and cover the wound from infection?,"I took my Weimaraners, Cain and Abel for a late night walk last night. Not sure how but Abel hurt himself. He has a wound on his front, left leg and a slight limp. Don't want to wrap it with anything as I know he will have ripped it off the second I leave him to his own devices.   What can I do to help him:    Not infect the wound as he most definitely will from walking around Cover it so that he does not experience any pain and the wound does not get dirt and bacteria on it?   Thanks! "
2087,Can anyone explain me about this cat's behavior?,"I am watching this video on youtube. Is the cat trying to get close to the baby or is it some kind of aggressive behaviour? By the way, the cat in the video is a female cat and gave birth to three kittens last year.  "
2088,"Rabbit losing hair around face areas (eyes, nose and mouth)","I recently purchased a rabbit from a pet store. During the purchase, the rabbit have already had a wound on his back. It seems going to be better. After 2 days, he shed the fur around his mouth and nose area, but I can't find the shedded hair in the cage area. The next day, he started to lose fur around his eyes. He stop drinking water and just eats carrots.  What may be the causes? Is it virus?  "
2089,"Cat diet success vs unhealthy weight loss, how do I determine a healthy target weight?","I have a cat, domestic long hair, ragamuffin mix, male, 15 years old and in good health (bloodwork last month was stellar, and he doesn't act a day over 8), but I am concerned about his weight.  His weight has always been in the 13-14 lb range. He is a relatively large cat and also was a bit chunky on his underside. For years I fed him 4/3 cup dry food per day split morning and night.  In August 2014 he weighed in at 14.7 lbs and I decided to put him on a bit of a diet and started feeding him for a 12lb target weight, 1 cup per day split, Iams pro health senior dry food.  In August 2015 he was at 13.1 and much more active, so I changed nothing.  This month, August 2016 he was at a startling 10.1 lbs. He is as active as ever and like I said clean bill of health but I am slightly concerned. Vet does not seem concerned, and 10.1 lbs is normal for a Cat (TM) so it's hard to judge. I can't tell if this is bad, or if it is healthy, because I'm used to him being heavy.  Also it's hard to judge because I just shaved him, so he looks about half the size he usually does. Fwiw he does not look boney to me, at least, I can't see his ribs at all. He's got a bit of loose skin on his belly where his fat used to be.  For now, I have added 2.5 oz wet food in the morning to his normal daily 1 cup of dry food (his stool was slightly dry, although he was not constipated, that was his only issue).  One of my mistakes is I don't own a scale, I'm going to start monitoring monthly. But my questions are:   This seems sudden and was definitely unexpected, is it something I should be concerned about? How do I determine what a healthy target weight is for my cat? I mean Google gives a range for the ""average"" weight of ""a cat"" but there's too much variation to just pick a number. How can I judge what a stable healthy weight for a given specific cat should be? How do I know when to increase / decrease food portions?   I realize this question may be all over the place, what I'm really asking about is how to figure out what weight is healthy for any cat, based on observations of their health and activity (I have another 2 year old too and I suspect I'm going to have to watch her weight as well some day). "
2090,Betta hitting walls of tank in 'panic episodes' - What is causing this?,"Today my Beta started swimming like a mad man and hitting himself on the side of the bowl and ornamental plants. You can hear him crashing against these things.   I'm scared he's hurting himself. After some time has passed, he will have another episode. After these episodes he just lies at the top of the waterline and doesn't move much. He's not eating normally, but it's the thrashing that really has me worried.   Does anyone know anything about what this behavior could mean? Am I getting ready to loose my fish? "
2091,What is Fly Strike?,"I heard someone talking about ""fly strike' and their pet, what is it? Can it be prevented and/or treated?  "
2092,Male cat keeps trying to mate with female kittens,"Our story starts around a few months ago when a female cat gave birth to a 4 kittens in our backyard. At the time we didn't know what to do so we called RSPCA and asked them what we should do and they told us ""the mother cat will take care of the kittens just leave them alone and they will go away"", however my mother didn't want to leave them alone because she thought they would starve and she started buying food for them and the mother.   When the cats started opening their eyes this orange tomcat that walks around our neighbourhood randomly started coming to us and eating the food, at the time we thought nothing of it. However one day he decided to take one of the kittens overnight, (we know he did it because he was trying to accomplish it all day but we kept stopping him). We ended up thinking that he had eaten the kitten and we thought we could do nothing about it. One month later he comes back and starts to do this thing where he goes on top of the mother cat and bites her neck (mating I assume) However the mother cat doesn't allow him to do this and she usually walks away or fights him off.   Fast forward another month and now he is trying to do the same thing with the KITTENS! WHERE HE BITES THEIR NECK AND JUMPS ON THEIR BACK (again I assume this is mating).Roughly about 2 weeks ago he took another one of the kittens overnight however this one ended up coming back on its own. We always shoo him away. Recently the mother cat has stopped spending less time with her kittens and going away more and sometimes doesn't come back for a few nights We all assumed this was to get away from the male tomcat.   This morning he came back and started doing the thing where jumps on their back and starts biting the kittens necks again (one of the kittens has gotten to the point where the fur has started falling off and you can see some of his skin on his neck which is really disturbing and worrying). The mother cat has gotten to the point where she always runs away when she sees the tomcat and doesn't come back for a bit  We are really worried for the kittens and don't want them getting pregnant and having litter at such a young age. You are probably wondering why we haven't just brought the kittens into our house however when we do that they just hide behind the fridge or go into a really dark corner with wires which is really dangerous. What should we do? Is there people we can call to come take the cats away? We live in the UK so if you can give us any UK related homes or something to come take the kittens away. We are worried almost everyday.  "
2093,How do I get my mickey mouse platy back into labor?,"How can I get my mickey mouse platy to start birthing the young again? She had given birth to three - I wanna say - preemies because an egg was laying at the bottom of our breeder tank that I had her in she at two of the babies I was able to save the third baby and that baby is doing well.  I moved the mother back into the main tank and have the one baby in the breeder box. The babies where born on August 18th 2016 and it's now four days latter. The mother is still swimming and thriving, but still looks pregnant. She eats and is pooping really well and she is looking square in the normal pregnancy way too. She is showing signs of trying to go back into labor by hiding slow swimming movements too. Any advise on what to do?  I have the temp set between 78°F (25,5°C) and 80°F (26,5°C). I also have moved the live plants into the main tank and bought a separator to have the platy on the one side of the main tank and the Molly and cat fish on the other side. Our molly is not pregnant. This is I believe the platy's first set of baby fry. I have a ten gallon tank. "
2094,How can I tell if my cat food is spoiled?,I ordered wet cat food from Chewy - Sheba brand pate perfect portions. When I opened the container the consistency was different than usual. Instead of sort of solid wet it was more of watery with some consistency so not watery like liquid. The expiration date is good and the smell was good too. It seems like it was stored in a humid environment I guess. Anyway I fed Ali (my cat) some. He licked it and seem to like it but I am still concerned there is something wrong with the food. So my question is - is it okay I feed this to my cat? And if it is spoiled or not or if I should be aware of something? I don't know I just never had this happened before so I'm confused.  
2095,Eyeball going crazy in a Cockapoo,"I adopted a Cockapoo (not a F1 generation) puppy of 9 weeks old yesterday. He seemed very healthy and we saw the documents from the previous visit in the veterinary the breeder did, stating the dog is healthy (although had fleas).   Today, the puppy's left eyeball is very clearly not centered. Here is a picture    The breeder said he was in good health. I just sent him the picture but he hasn't answered yet. I also tried to contact the vet but the clinic is currently closed.  Can you give me some advice? What might likely be going on?  "
